0.12	0.1	0.29	0.27	0.22	
0.24	0.12	0.22	0.2	0.22	
0.32	0.16	0.09	0.07	0.36	
0.42	0.14	0.14	0.1	0.2	
0.45	0.16	0.17	0.07	0.15	
0.46	0.1	0.07	0.03	0.34	
0.24	0.06	0.2	0.07	0.43	
0.25	0.08	0.19	0.09	0.39	
0.31	0.06	0.2	0.13	0.3	
0.19	0.02	0.22	0.31	0.26	
0.39	0.1	0.11	0.03	0.37	
0.3	0.11	0.21	0.12	0.26	
0.24	0.07	0.26	0.23	0.2	
0.04	0.04	0.39	0.24	0.29	
0.47	0.08	0.24	0.04	0.17	
0.29	0.16	0.14	0.17	0.24	
0.15	0.05	0.18	0.39	0.23	
0.28	0.06	0.18	0.15	0.33	
0.49	0.2	0.02	0.04	0.25	
0.35	0.13	0.12	0.06	0.34	
0.17	0.03	0.24	0.21	0.35	
0.24	0.09	0.21	0.23	0.23	
0.47	0.2	0.03	0	0.3	
0.31	0.09	0.15	0.17	0.28	
0.12	0.07	0.41	0.2	0.2	
0.48	0.12	0.13	0.14	0.13	
0.23	0.14	0.27	0.05	0.31	
0.28	0.09	0.33	0	0.3	
0.36	0.07	0.33	0.08	0.16	
0.34	0.1	0.26	0.11	0.19	
0.35	0.07	0.15	0.15	0.28	
0.24	0.08	0.15	0.25	0.28	
0.29	0.13	0.17	0.12	0.29	
0.26	0.15	0.09	0.13	0.37	
0.34	0.18	0.2	0.16	0.12	
0.38	0.09	0.15	0.03	0.35	
0.4	0.19	0.16	0.04	0.21	
0.11	0.01	0.27	0.27	0.34	
0.31	0.04	0.22	0.18	0.25	
0.32	0.06	0.25	0.16	0.21	
0.4	0.04	0.2	0.07	0.29	
0.19	0.07	0.22	0.19	0.33	
0.24	0.04	0.36	0.14	0.22	
0.2	0.17	0.41	0.11	0.11	
0.6	0.2	0	0	0.2	
0.18	0.07	0.25	0.09	0.41	
0.07	0.01	0.29	0.15	0.48	
0.28	0.2	0.15	0.08	0.29	
0.45	0.11	0.07	0.03	0.34	
0.39	0.09	0.14	0.01	0.37	
0.24	0.09	0.23	0.08	0.36	
0.3	0.15	0.17	0.06	0.32	
0.12	0.08	0.22	0.23	0.35	
0.53	0.12	0.21	0.01	0.13	
0.51	0.2	0.14	0	0.15	
0.32	0.05	0.22	0.22	0.19	
0.27	0.03	0.19	0.28	0.23	
0.38	0.13	0.15	0.13	0.21	
0.17	0.09	0.4	0.24	0.1	
0.16	0.06	0.17	0.39	0.22	
