1.0	0	0	0	0	0	
0	0.08	0.92	0	0	0	
1.0	0	0	0	0	0	
0	0	0	0.07	0.93	0	
0.92	0	0	0.05	0.02	0.01	
1.0	0	0	0	0	0	
0.08	0	0.92	0	0	0	
1.0	0	0	0	0	0	
0	0	0.08	0	0.92	0	
0	0	0	0.92	0.08	0	
1.0	0	0	0	0	0	
0	0	0.08	0	0.92	0	
1.0	0	0	0	0	0	
1.0	0	0	0	0	0	
0	0.92	0	0.03	0	0.05	
1.0	0	0	0	0	0	
0	0.01	0.07	0.92	0	0	
1.0	0	0	0	0	0	
0	0	0	0.01	0.05	0.94	
0	0	0.01	0.92	0	0.07	
0.07	0	0	0	0	0.93	
1.0	0	0	0	0	0	
0.95	0	0	0.05	0	0	
0	0	1.0	0	0	0	
0	0	0.92	0	0.01	0.07	
1.0	0	0	0	0	0	
1.0	0	0	0	0	0	
0	0	0	0	0	1.0	
1.0	0	0	0	0	0	
0	0.99	0	0	0	0.01	
1.0	0	0	0	0	0	
0	0	0	0.08	0	0.92	
0	0	0	0	0	1.0	
0.92	0.01	0.07	0	0	0	
0	0	0.01	0.94	0.05	0	
1.0	0	0	0	0	0	
0.92	0	0	0.01	0.07	0	
1.0	0	0	0	0	0	
0.05	0	0	0	0.95	0	
0.08	0	0.92	0	0	0	
0	0	0.95	0.05	0	0	
0	0	0	0	0	1.0	
1.0	0	0	0	0	0	
0	0	1.0	0	0	0	
0	0.99	0	0	0.01	0	
1.0	0	0	0	0	0	
1.0	0	0	0	0	0	
1.0	0	0	0	0	0	
1.0	0	0	0	0	0	
0.07	0.92	0.01	0	0	0	
0.93	0	0	0.02	0.05	0	
0.99	0	0	0.01	0	0	
1.0	0	0	0	0	0	
0	0	0	1.0	0	0	
0.01	0	0	0	0.99	0	
1.0	0	0	0	0	0	
0	0.01	0.07	0.92	0	0	
1.0	0	0	0	0	0	
0	0	0.05	0	0.95	0	
0.01	0.07	0.92	0	0	0	
