0.86	0	0	0.14	0	0	
0.78	0.03	0	0.05	0.14	0	
0.97	0	0	0.03	0	0	
0.8	0	0.05	0.11	0	0.04	
0.79	0.13	0.03	0	0	0.05	
0.66	0.06	0	0.1	0	0.18	
0	0.13	0.08	0.47	0.17	0.15	
0.14	0.18	0.11	0.23	0.2	0.14	
0	0.14	0.18	0.36	0.09	0.23	
0	0.11	0.07	0.15	0.35	0.32	
0.17	0.09	0.12	0.26	0.21	0.15	
0.2	0.07	0	0.15	0.26	0.32	
0.16	0.16	0.14	0.13	0.19	0.22	
0.58	0	0.1	0.06	0.03	0.23	
0.36	0.17	0.12	0.13	0.07	0.15	
0.86	0	0	0.1	0.04	0	
0.21	0	0	0.47	0.08	0.24	
0.77	0	0	0.06	0.17	0	
0.92	0.04	0	0	0	0.04	
0.78	0.05	0	0	0	0.17	
0.06	0.07	0	0	0.08	0.79	
0.03	0.06	0.04	0	0	0.87	
0.44	0.07	0	0	0	0.49	
0.2	0.11	0.1	0	0.04	0.55	
0.26	0.06	0.18	0	0.05	0.45	
0.34	0.24	0	0	0.06	0.36	
0.42	0.17	0	0.05	0.03	0.33	
0.29	0.42	0	0.15	0.04	0.1	
0.25	0.18	0.09	0.19	0.08	0.21	
0.49	0.09	0	0.15	0.08	0.19	
0.62	0	0	0.04	0	0.34	
0.69	0	0	0.1	0.09	0.12	
0.64	0	0	0.08	0.09	0.19	
0.37	0.05	0.04	0.14	0.07	0.33	
0.69	0.09	0.05	0.06	0.11	0	
0.87	0.06	0.07	0	0	0	
0.44	0.12	0.15	0	0.1	0.19	
0.8	0.07	0.1	0	0	0.03	
0.51	0.14	0.24	0	0	0.11	
0.47	0.18	0.24	0.07	0	0.04	
0.39	0.06	0.16	0	0	0.39	
0.52	0	0.48	0	0	0	
0.49	0.06	0.27	0	0	0.18	
0.53	0.23	0.15	0	0.04	0.05	
0.69	0.11	0	0.15	0.05	0	
0.85	0	0	0.03	0.12	0	
0.73	0	0	0.16	0.11	0	
0.75	0	0	0.19	0.06	0	
0.48	0	0.03	0.29	0.2	0	
0.28	0	0	0.1	0.32	0.3	
0.39	0	0.06	0.24	0.11	0.2	
0.35	0	0	0.24	0.26	0.15	
0.42	0	0.04	0.05	0.35	0.14	
0.48	0	0.06	0.1	0.33	0.03	
0.52	0	0.05	0.07	0.36	0	
0.71	0	0.09	0.04	0.14	0.02	
0.5	0	0.05	0.07	0.38	0	
0.33	0	0.11	0.09	0.25	0.22	
0.89	0	0.07	0.04	0	0	
0.81	0	0.08	0.11	0	0	
