0.31	0.25	0.05	0.05	0.08	0.07	0.19	
0.16	0	0	0	0.2	0.24	0.4	
0.26	0.11	0.08	0.05	0.19	0.11	0.2	
0.43	0.17	0	0	0.06	0.05	0.29	
0.09	0.16	0.09	0.08	0.24	0.16	0.18	
0.22	0.31	0	0	0.16	0.16	0.15	
0.23	0.29	0.08	0.09	0.07	0.08	0.16	
0.36	0	0.04	0.06	0.11	0.14	0.29	
0.19	0	0.06	0.06	0.15	0.26	0.28	
0.75	0	0	0	0	0	0.25	
0.33	0.17	0.07	0.06	0.15	0.1	0.12	
0.17	0.31	0	0	0.15	0.21	0.16	
0.14	0.28	0.18	0.15	0	0	0.25	
0.32	0.46	0.05	0.04	0	0	0.13	
0.23	0.49	0.08	0.09	0	0	0.11	
0.26	0.24	0.03	0.07	0.06	0.05	0.29	
0.33	0.07	0.06	0.04	0.13	0.13	0.24	
0.44	0.13	0.09	0.08	0.06	0.05	0.15	
0.33	0.25	0.04	0.08	0	0	0.3	
0.45	0.36	0	0	0	0	0.19	
0.39	0.14	0	0	0.09	0.17	0.21	
0.17	0.32	0.08	0.08	0.07	0.08	0.2	
0.31	0.25	0	0	0.13	0.12	0.19	
0.42	0.17	0.08	0.02	0.07	0.07	0.17	
0.36	0	0	0	0.13	0.26	0.25	
0.09	0.35	0	0	0.12	0.13	0.31	
0	0.06	0.13	0.04	0.34	0.21	0.22	
0.46	0.15	0	0	0.18	0.1	0.11	
0.5	0.17	0.1	0.07	0	0	0.16	
0.3	0.34	0	0	0.06	0.05	0.25	
0.25	0.33	0.16	0.17	0	0	0.09	
0.3	0.17	0.04	0.13	0.15	0.1	0.11	
0.56	0.12	0	0	0.1	0.04	0.18	
0.11	0.23	0.05	0.11	0.1	0.12	0.28	
0.13	0.3	0.07	0.1	0.13	0.1	0.17	
0.25	0.46	0	0	0.05	0.04	0.2	
0.57	0	0.05	0.07	0.11	0.03	0.17	
0.53	0	0.13	0.16	0	0	0.18	
0.3	0.22	0.11	0.05	0.09	0.03	0.2	
0	0.17	0	0	0.31	0.36	0.16	
0.28	0.16	0.07	0.1	0.16	0.11	0.12	
0.6	0.13	0	0	0.05	0.08	0.14	
0.46	0.17	0	0	0.1	0.09	0.18	
0.17	0.24	0	0	0.18	0.18	0.23	
0.16	0.3	0	0	0.17	0.24	0.13	
0.29	0.28	0.09	0.08	0.04	0.02	0.2	
0.47	0.23	0	0	0.1	0.04	0.16	
0.46	0	0	0	0.21	0.15	0.18	
0.11	0.28	0.03	0.07	0.15	0.09	0.27	
0	0.47	0	0	0.1	0.11	0.32	
0.28	0.28	0.09	0.07	0.05	0.08	0.15	
0.17	0.41	0.07	0.06	0.04	0.09	0.16	
0.37	0.13	0.09	0.08	0.09	0.06	0.18	
0.1	0.15	0.26	0.25	0.03	0.05	0.16	
0.11	0.11	0.13	0.19	0.08	0.13	0.25	
0.11	0	0.07	0.04	0.15	0.31	0.32	
0.31	0.24	0.1	0.06	0.07	0.05	0.17	
0.55	0.13	0	0	0.04	0.11	0.17	
0.29	0.29	0	0	0.09	0.13	0.2	
0.71	0	0	0	0.06	0.06	0.17	
