0.27	0.12	0.21	0.12	0.28	
0.02	0.07	0.43	0.2	0.28	
0.43	0.14	0.05	0.08	0.3	
0	0	0.57	0.14	0.29	
0.43	0.13	0.09	0.03	0.32	
0.45	0.2	0.08	0.08	0.19	
0.29	0.09	0.24	0.13	0.25	
0.56	0.12	0	0	0.32	
0.26	0.13	0.22	0.07	0.32	
0.29	0	0.16	0.13	0.42	
0.28	0.09	0.26	0.11	0.26	
0.43	0.11	0.11	0.07	0.28	
0.05	0.06	0.29	0.39	0.21	
0.29	0.1	0.13	0.21	0.27	
0.21	0.11	0.16	0.24	0.28	
0.32	0.13	0.09	0.14	0.32	
0.38	0.15	0.17	0.08	0.22	
0.53	0.16	0.03	0.09	0.19	
0.29	0.01	0.32	0.23	0.15	
0.22	0.08	0.18	0.21	0.31	
0.19	0.02	0.31	0.23	0.25	
0.43	0.16	0.04	0.07	0.3	
0.3	0.11	0.33	0.07	0.19	
0.4	0.13	0.13	0.13	0.21	
0.09	0.04	0.39	0.19	0.29	
0.52	0.17	0.06	0.11	0.14	
0.1	0.07	0.36	0.35	0.12	
0.43	0.15	0.15	0.01	0.26	
0.4	0.13	0.06	0	0.41	
0.14	0.02	0.38	0.09	0.37	
0.31	0.07	0.23	0.11	0.28	
0.27	0	0.3	0.12	0.31	
0.31	0.07	0.1	0.21	0.31	
0.44	0.03	0.13	0.08	0.32	
0.5	0.06	0.08	0.05	0.31	
0.21	0.14	0.28	0.07	0.3	
0.37	0.1	0.2	0.18	0.15	
0.31	0.04	0.16	0.15	0.34	
0.15	0.32	0.12	0.13	0.28	
0.13	0.17	0.33	0.12	0.25	
0.23	0.02	0.1	0.32	0.33	
0.25	0.08	0.21	0.16	0.3	
0.17	0.06	0.23	0.15	0.39	
0.42	0.1	0.22	0	0.26	
0.19	0.05	0.31	0.15	0.3	
0.54	0.14	0.1	0.07	0.15	
0.26	0.1	0.16	0.13	0.35	
0.29	0.1	0.22	0.21	0.18	
0.26	0.08	0.16	0.23	0.27	
0.39	0.27	0.07	0.05	0.22	
0.39	0.18	0.17	0.1	0.16	
0.41	0.14	0.24	0.08	0.13	
0.18	0.09	0.31	0.26	0.16	
0.24	0.09	0.26	0.33	0.08	
0.3	0.11	0.21	0.15	0.23	
0.4	0.15	0	0.04	0.41	
0.36	0.07	0.22	0.15	0.2	
0.11	0.05	0.37	0.13	0.34	
0.36	0.1	0.24	0	0.3	
0.25	0.02	0.27	0.07	0.39	
