0.14	0.05	0.34	0.16	0.31	
0.32	0.15	0.18	0.22	0.13	
0.48	0.15	0.05	0.05	0.27	
0.52	0.18	0.08	0.04	0.18	
0.33	0.16	0.17	0.08	0.26	
0.31	0.1	0.2	0.2	0.19	
0.2	0.05	0.29	0.15	0.31	
0.36	0.06	0.33	0.06	0.19	
0.19	0.04	0.35	0.18	0.24	
0.15	0.06	0.22	0.22	0.35	
0.5	0.18	0.08	0	0.24	
0.2	0.06	0.23	0.2	0.31	
0.15	0.08	0.34	0.2	0.23	
0.23	0.12	0.09	0.22	0.34	
0.59	0.16	0.05	0.02	0.18	
0.43	0.19	0.08	0.03	0.27	
0.41	0.14	0.14	0.06	0.25	
0.28	0.03	0.24	0.1	0.35	
0.14	0.01	0.17	0.11	0.57	
0.07	0.03	0.3	0.29	0.31	
0.51	0.15	0.06	0.05	0.23	
0.35	0.07	0.16	0.19	0.23	
0.41	0.11	0.08	0.16	0.24	
0.23	0.08	0.23	0.21	0.25	
0.13	0.13	0.31	0.23	0.2	
0.32	0.08	0.32	0.12	0.16	
0.08	0	0.4	0.29	0.23	
0.43	0.09	0.12	0.04	0.32	
0.31	0.09	0.15	0.12	0.33	
0.23	0.2	0.24	0	0.33	
0.2	0.05	0.23	0.26	0.26	
0.08	0.08	0.36	0.29	0.19	
0.32	0.07	0.1	0.14	0.37	
0.24	0.06	0.24	0.13	0.33	
0.44	0.18	0.08	0.04	0.26	
0.32	0.12	0.1	0.15	0.31	
0.37	0.11	0.17	0.08	0.27	
0.16	0	0.42	0.17	0.25	
0.36	0.11	0.23	0.13	0.17	
0.51	0.22	0.06	0.06	0.15	
0.3	0.12	0.25	0.06	0.27	
0.24	0.15	0.2	0.07	0.34	
0.18	0.05	0.18	0.23	0.36	
0.13	0.03	0.28	0.19	0.37	
0.59	0.19	0.1	0	0.12	
0.14	0.06	0.26	0.2	0.34	
0.48	0.09	0.2	0.08	0.15	
0.37	0.15	0.16	0.02	0.3	
0.4	0.16	0.19	0.09	0.16	
0.17	0	0.43	0.17	0.23	
0.4	0.1	0.19	0.12	0.19	
0.4	0.14	0.03	0	0.43	
0.16	0.05	0.36	0.18	0.25	
0.31	0.1	0.22	0.14	0.23	
0.08	0.02	0.21	0.33	0.36	
0.5	0.15	0	0.17	0.18	
0.26	0.08	0.14	0.2	0.32	
0.3	0.12	0.14	0.11	0.33	
0.42	0.08	0.17	0.04	0.29	
0.17	0.16	0.3	0.15	0.22	
