0.41	0.12	0.08	0.01	0.38	
0.31	0.1	0.14	0.12	0.33	
0.29	0.03	0.32	0.08	0.28	
0.32	0.09	0.14	0.07	0.38	
0.25	0.08	0.09	0.15	0.43	
0.26	0.21	0.09	0.17	0.27	
0.33	0.01	0.16	0.08	0.42	
0.26	0.07	0.35	0.1	0.22	
0.31	0.1	0.15	0.08	0.36	
0.26	0.19	0.22	0.2	0.13	
0.45	0.09	0.2	0.07	0.19	
0.33	0.11	0.23	0.09	0.24	
0	0	0.42	0.55	0.03	
0.3	0.11	0.32	0.16	0.11	
0.5	0.24	0.09	0.07	0.1	
0.06	0.04	0.39	0.31	0.2	
0.33	0.05	0.15	0.23	0.24	
0.49	0.09	0.15	0.11	0.16	
0.29	0.12	0.26	0.12	0.21	
0.25	0.15	0.21	0.1	0.29	
0.26	0.12	0.14	0.15	0.33	
0.27	0.18	0.19	0.08	0.28	
0.27	0.11	0.3	0.12	0.2	
0.28	0.09	0.25	0.15	0.23	
0.35	0.09	0.06	0	0.5	
0.28	0.07	0.28	0.14	0.23	
0.31	0.12	0.19	0.08	0.3	
0.18	0.1	0.32	0.09	0.31	
0.29	0.03	0.1	0.31	0.27	
0.51	0.09	0.01	0.01	0.38	
0.05	0.06	0.45	0.11	0.33	
0.28	0.1	0.29	0.03	0.3	
0.24	0.13	0.31	0.04	0.28	
0.12	0.07	0.33	0.14	0.34	
0.35	0.1	0.13	0.18	0.24	
0.49	0.18	0.07	0.04	0.22	
0.36	0.11	0.2	0.02	0.31	
0.26	0.04	0.07	0.27	0.36	
0.24	0.1	0.32	0.22	0.12	
0.61	0.11	0.09	0.01	0.18	
0.51	0.08	0.07	0.05	0.29	
0.19	0.04	0.08	0.36	0.33	
0.57	0.07	0.06	0.05	0.25	
0.22	0.08	0.38	0.14	0.18	
0.23	0.06	0.15	0.34	0.22	
0.19	0.07	0.17	0.21	0.36	
0.39	0.26	0	0	0.35	
0.16	0.08	0.05	0.09	0.62	
0.33	0.19	0.16	0.09	0.23	
0.21	0.07	0.14	0.15	0.43	
0.18	0.06	0.19	0.12	0.45	
0.18	0.08	0.27	0.07	0.4	
0.44	0.15	0.11	0.08	0.22	
0.33	0.09	0.2	0.17	0.21	
0.37	0.13	0.19	0.22	0.09	
0.64	0.15	0.07	0.04	0.1	
0	0	0.59	0.2	0.21	
0.65	0.28	0	0	0.07	
0.09	0.03	0.44	0.29	0.15	
0.12	0.03	0.42	0.27	0.16	
