0.53	0.04	0.06	0.16	0.15	0.03	0.03	
0.42	0.26	0	0	0.2	0.03	0.09	
0.36	0.31	0.12	0	0.1	0	0.11	
0.27	0.17	0.06	0	0	0.17	0.33	
0.4	0.28	0.03	0.02	0.13	0	0.14	
0.35	0.26	0.01	0	0.09	0.09	0.2	
0.36	0.17	0.09	0	0.08	0	0.3	
0.31	0.32	0.06	0	0.14	0.12	0.05	
0	0.42	0.12	0	0.13	0.18	0.15	
0	0.43	0.14	0	0.14	0.04	0.25	
0.18	0.37	0.07	0	0.17	0	0.21	
0.03	0.11	0.07	0	0.2	0.2	0.39	
0.15	0.2	0.12	0	0.24	0.15	0.14	
0.59	0	0.02	0.05	0.04	0.18	0.12	
0.21	0	0.07	0	0.17	0.27	0.28	
0.32	0.12	0.07	0	0.15	0.09	0.25	
0.3	0.03	0.13	0.06	0.07	0.16	0.25	
0.21	0.1	0.04	0.1	0.13	0.19	0.23	
0.17	0.24	0	0	0.24	0.12	0.23	
0.36	0.24	0	0.1	0.05	0	0.25	
0.18	0.14	0	0.03	0.23	0.12	0.3	
0.2	0.1	0	0.03	0.11	0.3	0.26	
0.21	0.24	0	0.05	0.11	0.13	0.26	
0.26	0.1	0.1	0.13	0.13	0.1	0.18	
0.42	0.14	0.11	0	0.04	0.1	0.19	
0.35	0.16	0	0.09	0.14	0.11	0.15	
0.26	0.47	0	0	0.06	0.12	0.09	
0.46	0.2	0	0	0.02	0.05	0.27	
0.35	0.1	0.04	0.11	0	0.07	0.33	
0.21	0	0.08	0.12	0	0	0.59	
0.21	0	0.04	0.17	0	0.03	0.55	
0.28	0.04	0.15	0.14	0.1	0.02	0.27	
0.29	0.18	0.03	0.11	0.03	0	0.36	
0.32	0.12	0	0.05	0.04	0.07	0.4	
0.31	0.23	0.05	0.1	0.07	0.1	0.14	
0.19	0.18	0	0.05	0.06	0.09	0.43	
0.12	0.24	0.03	0.03	0.12	0.1	0.36	
0.38	0.09	0.08	0.07	0.01	0.04	0.33	
0.27	0.16	0.02	0.24	0.04	0.07	0.2	
0.15	0.42	0.04	0.05	0.19	0.06	0.09	
0.28	0.27	0	0	0.27	0.04	0.14	
0.2	0.16	0.06	0.01	0.07	0.26	0.24	
0.27	0.29	0	0.06	0.03	0	0.35	
0.48	0.1	0.15	0.08	0.12	0.07	0	
0.27	0.23	0	0.04	0.21	0.2	0.05	
0.27	0.07	0	0.09	0.11	0.2	0.26	
0.33	0.08	0.07	0.13	0.06	0.24	0.09	
0.37	0.29	0	0.04	0.11	0.07	0.12	
0.23	0.36	0.04	0.03	0.13	0.1	0.11	
0.17	0.32	0.18	0	0.1	0.13	0.1	
0.21	0.23	0.05	0.02	0.2	0.14	0.15	
0.32	0.19	0.13	0.04	0.07	0.2	0.05	
0.36	0.42	0.03	0	0	0.09	0.1	
0.65	0.18	0	0	0.04	0.13	0	
0.36	0.49	0	0	0.07	0.08	0	
0.46	0.32	0	0.07	0.09	0.06	0	
0.56	0.28	0.05	0.06	0	0	0.05	
0.35	0.03	0	0.18	0.2	0.24	0	
0.5	0.28	0.05	0.06	0	0.05	0.06	
0.42	0.03	0.14	0.03	0	0	0.38	
