0.84	0.05	0.06	0	0	0	0.05	
0.43	0.4	0	0	0.05	0.05	0.07	
0.24	0.56	0	0.12	0	0.06	0.02	
0.49	0.36	0	0	0.02	0.06	0.07	
0.5	0.27	0	0	0	0.16	0.07	
0.23	0.24	0	0.1	0.04	0.04	0.35	
0.16	0.4	0	0	0.11	0.25	0.08	
0.11	0.47	0	0.13	0.13	0.04	0.12	
0	0.66	0	0.03	0.01	0.07	0.23	
0	0.48	0	0	0.1	0.11	0.31	
0	0.6	0	0	0.25	0.06	0.09	
0.2	0.1	0	0.13	0.07	0.21	0.29	
0.3	0	0	0.18	0.12	0.22	0.18	
0.19	0	0.1	0.02	0.27	0.19	0.23	
0.29	0	0	0.02	0.29	0.21	0.19	
1.0	0	0	0	0	0	0	
0.78	0	0	0.02	0.02	0	0.18	
0.03	0.06	0	0.16	0.24	0.27	0.24	
0.75	0.05	0	0	0.09	0	0.11	
0.06	0.1	0	0.03	0.2	0.23	0.38	
0	0	0	0.05	0.09	0.21	0.65	
0.02	0.09	0.02	0.07	0.23	0.11	0.46	
0.12	0.05	0.02	0	0.18	0.12	0.51	
0.14	0.09	0.04	0.07	0.1	0.11	0.45	
0.12	0.08	0	0.05	0.04	0.17	0.54	
0.08	0.06	0.12	0.21	0.17	0.17	0.19	
0.29	0.02	0.05	0	0.21	0.17	0.26	
0.13	0.09	0.04	0	0.19	0.06	0.49	
0.21	0	0.15	0.18	0.07	0.02	0.37	
0.02	0.27	0.28	0.09	0	0	0.34	
0.04	0.11	0.29	0	0	0.05	0.51	
0.26	0	0.19	0.2	0	0.12	0.23	
0.16	0.02	0.26	0.22	0.02	0	0.32	
0.12	0.06	0.31	0.23	0	0.07	0.21	
0.27	0.05	0.22	0.08	0	0.02	0.36	
0.34	0.17	0.07	0	0	0.12	0.3	
0.53	0	0.07	0.05	0.02	0	0.33	
0.22	0.1	0.16	0.17	0	0.03	0.32	
0.32	0.15	0.05	0	0.11	0.1	0.27	
0.38	0.17	0	0.06	0.08	0.19	0.12	
0.53	0.2	0	0	0.03	0	0.24	
0.51	0.09	0	0	0.02	0.18	0.2	
0.41	0.29	0	0	0.09	0.09	0.12	
0.6	0.15	0	0	0.13	0	0.12	
0.65	0.09	0	0	0.15	0.04	0.07	
0.82	0	0.02	0.06	0	0	0.1	
0.53	0.22	0	0	0.18	0.07	0	
0.13	0.23	0.07	0	0.2	0.13	0.24	
0.43	0.37	0.04	0	0.05	0.11	0	
0.4	0.34	0	0	0.15	0.09	0.02	
0.17	0.43	0.06	0	0.19	0.15	0	
0.28	0.19	0	0	0.19	0.25	0.09	
0.21	0.46	0	0.02	0.22	0.09	0	
0.17	0.33	0.02	0.07	0.3	0.11	0	
0.07	0.34	0.06	0	0.09	0.36	0.08	
0.45	0.4	0	0.06	0.05	0.04	0	
0.04	0.45	0	0.07	0.22	0.02	0.2	
0.41	0.24	0.02	0	0.15	0.18	0	
0.39	0.42	0.05	0.05	0.07	0.02	0	
0.43	0.38	0.16	0	0	0	0.03	
