0.37	0	0	0.19	0.19	0.25	
0.68	0.15	0.1	0	0	0.07	
0.4	0.12	0.13	0.13	0.07	0.15	
0.4	0	0	0.23	0.17	0.2	
0.63	0	0	0.12	0.12	0.13	
0.45	0.24	0.26	0	0	0.05	
0.84	0	0	0	0	0.16	
0	0.3	0.2	0.22	0.15	0.13	
0.65	0	0	0.09	0.16	0.1	
0.58	0	0	0.05	0.12	0.25	
0.67	0	0	0.07	0.09	0.17	
0.65	0	0	0.07	0.18	0.1	
0.18	0.19	0.31	0.04	0.12	0.16	
0.25	0	0	0.36	0.25	0.14	
0.82	0	0	0	0	0.18	
0.59	0	0	0.09	0.1	0.22	
0.25	0.11	0.08	0.23	0.14	0.19	
0.47	0.14	0.28	0	0	0.11	
0.56	0	0	0.11	0.14	0.19	
0.56	0.14	0.11	0	0	0.19	
0.36	0.13	0.12	0.07	0.07	0.25	
0.55	0	0	0.09	0.09	0.27	
0.77	0	0	0	0	0.23	
0.37	0.09	0.06	0.11	0.08	0.29	
0.42	0	0	0.14	0.23	0.21	
0.82	0	0	0	0	0.18	
0.36	0.07	0.09	0.08	0.07	0.33	
0.55	0.07	0.08	0	0	0.3	
0.6	0.13	0.05	0	0	0.22	
0.2	0.12	0.13	0.24	0.17	0.14	
0.86	0	0	0	0	0.14	
0.68	0	0	0.13	0.07	0.12	
0.66	0	0	0.1	0.08	0.16	
0.46	0.15	0.1	0.11	0.1	0.08	
0.42	0	0	0.17	0.19	0.22	
0.4	0	0	0.2	0.21	0.19	
0.9	0	0	0	0	0.1	
0.43	0.1	0.15	0.07	0.1	0.15	
0	0.12	0.06	0.3	0.28	0.24	
0.19	0	0	0.19	0.26	0.36	
0	0.1	0.15	0.36	0.37	0.02	
0.9	0	0	0	0	0.1	
0.19	0.26	0.24	0.14	0.11	0.06	
0.69	0.07	0.09	0	0	0.15	
0	0.2	0.21	0.21	0.25	0.13	
0.66	0	0	0.1	0.09	0.15	
0.9	0	0	0	0	0.1	
0.61	0	0	0.07	0.13	0.19	
0.6	0.06	0.06	0	0	0.28	
0.45	0.09	0.08	0.11	0.14	0.13	
0.46	0.07	0.18	0.14	0.05	0.1	
0.81	0	0	0	0	0.19	
0.2	0	0	0.34	0.27	0.19	
0.64	0	0	0.1	0.1	0.16	
0.37	0.14	0.11	0.09	0.12	0.17	
0	0.32	0.39	0.14	0.11	0.04	
0.89	0	0	0	0	0.11	
0.38	0.18	0.07	0.11	0.1	0.16	
0.62	0	0	0.09	0.16	0.13	
0.63	0.14	0.11	0	0	0.12	
