0	0.52	0.12	0.08	0.08	0.12	0.08	
0.36	0.37	0	0	0.11	0.09	0.07	
0.42	0.2	0	0	0.05	0.09	0.24	
0.49	0.15	0	0	0.05	0.07	0.24	
0	0.49	0.1	0.06	0.05	0.08	0.22	
0.17	0.32	0	0	0.12	0.19	0.2	
0.16	0	0.05	0.07	0.24	0.27	0.21	
0.51	0.2	0	0	0.08	0.11	0.1	
0.54	0	0.06	0.14	0.05	0.06	0.15	
0.35	0	0.13	0.07	0.16	0.15	0.14	
0.2	0.2	0.17	0.11	0.08	0.12	0.12	
0.34	0	0.13	0.19	0.1	0.1	0.14	
0.32	0	0.11	0.09	0.16	0.06	0.26	
0.11	0.3	0	0	0.13	0.15	0.31	
0.47	0.25	0	0	0	0	0.28	
0.33	0.2	0	0	0.25	0.14	0.08	
0.42	0.35	0	0	0	0	0.23	
0.35	0	0.09	0.11	0.2	0.13	0.12	
0.3	0.57	0	0	0	0	0.13	
0.16	0.14	0.04	0.08	0.08	0.23	0.27	
0.17	0.2	0.1	0.1	0.13	0.1	0.2	
0.32	0.2	0.1	0.1	0.08	0.03	0.17	
0.35	0	0.22	0.18	0.05	0.1	0.1	
0.34	0.4	0.07	0.06	0	0	0.13	
0.2	0.2	0	0	0.29	0.13	0.18	
0.2	0	0.06	0.07	0.24	0.22	0.21	
0.3	0.14	0.07	0.07	0.04	0.13	0.25	
0.27	0.4	0.08	0.12	0	0	0.13	
0.54	0	0	0	0.11	0.05	0.3	
0.31	0.2	0.05	0.08	0.07	0.08	0.21	
0.14	0.45	0	0	0.06	0.02	0.33	
0.13	0.28	0.09	0.07	0.02	0.08	0.33	
0.2	0.11	0	0	0.29	0.24	0.16	
0.65	0	0	0	0.08	0.07	0.2	
0.16	0.27	0	0	0.13	0.12	0.32	
0.65	0	0	0	0.05	0.09	0.21	
0.29	0.13	0.16	0.15	0	0	0.27	
0.29	0.12	0	0	0.12	0.19	0.28	
0.17	0.31	0	0	0.06	0.09	0.37	
0.32	0.21	0	0	0.08	0.02	0.37	
0.2	0.47	0	0	0	0	0.33	
0.46	0.31	0	0	0	0	0.23	
0	0.34	0	0	0.11	0.19	0.36	
0.53	0	0.1	0.1	0.06	0.12	0.09	
0.84	0	0	0	0	0	0.16	
0.33	0	0.08	0.1	0.15	0.09	0.25	
0.2	0.2	0	0	0.17	0.3	0.13	
0.16	0.26	0	0	0.22	0.09	0.27	
0.13	0.2	0.1	0.1	0.14	0.2	0.13	
0.15	0.4	0	0	0.13	0.15	0.17	
0.36	0.36	0	0	0.09	0.07	0.12	
0.51	0.14	0.02	0.04	0	0	0.29	
0	0.2	0.1	0.06	0.18	0.16	0.3	
0.53	0	0.2	0.2	0	0	0.07	
0.14	0.17	0.1	0.1	0.12	0.15	0.22	
0.77	0	0	0	0.11	0.08	0.04	
0.69	0	0.12	0.08	0	0	0.11	
0	0.49	0	0	0.14	0.15	0.22	
0	0.18	0.18	0.22	0.2	0.15	0.07	
0	0.4	0	0	0.29	0.18	0.13	
