0.67	0	0	0.12	0.14	0.07	
0.25	0.19	0.31	0.1	0.04	0.11	
0.61	0.05	0.06	0.06	0.07	0.15	
0.36	0.11	0.27	0.05	0.09	0.12	
0.54	0	0	0.19	0.23	0.04	
0.38	0.04	0.11	0.17	0.18	0.12	
0.67	0.08	0.15	0	0	0.1	
0.45	0.1	0.16	0.07	0.03	0.19	
0.4	0.17	0.26	0	0	0.17	
0.67	0.03	0.08	0.08	0.06	0.08	
0.37	0.03	0.06	0.18	0.22	0.14	
0.64	0.04	0.11	0.12	0.02	0.07	
0.33	0.12	0.25	0.05	0.08	0.17	
0.73	0	0	0.09	0.05	0.13	
0.49	0.04	0.18	0.04	0.06	0.19	
0.59	0.03	0.07	0.04	0.09	0.18	
0.64	0.04	0.11	0.09	0.06	0.06	
0.26	0.06	0.08	0.27	0.24	0.09	
0.28	0.05	0.09	0.23	0.29	0.06	
0.67	0.07	0.07	0.05	0.05	0.09	
0.54	0.05	0.09	0.07	0.16	0.09	
0.7	0.03	0.11	0.03	0.07	0.06	
0.61	0.08	0.07	0.1	0.05	0.09	
0.28	0.16	0.38	0.03	0.08	0.07	
0.25	0.07	0.19	0.16	0.17	0.16	
0.55	0.18	0.25	0	0	0.02	
0.41	0.07	0.21	0.12	0.14	0.05	
0.84	0	0	0.03	0.08	0.05	
0.42	0	0	0.27	0.23	0.08	
0.4	0.11	0.28	0.1	0.03	0.08	
0.15	0.14	0.43	0.06	0.16	0.06	
0.53	0.14	0.29	0	0	0.04	
0.64	0.07	0.21	0	0	0.08	
0.28	0.1	0.19	0.14	0.2	0.09	
0.79	0.05	0.1	0	0	0.06	
0.42	0.11	0.18	0.16	0.12	0.01	
0.7	0	0	0.11	0.13	0.06	
0.71	0.05	0.09	0.06	0.05	0.04	
0.24	0	0	0.38	0.18	0.2	
0.54	0	0	0.18	0.15	0.13	
0.38	0.13	0.15	0.14	0.15	0.05	
0.92	0	0	0	0	0.08	
0.33	0.15	0.14	0.15	0.06	0.17	
0.68	0	0	0.14	0.1	0.08	
0.14	0.06	0.22	0.23	0.24	0.11	
0.42	0.17	0.21	0.02	0.09	0.09	
0.67	0.04	0.11	0.04	0.09	0.05	
0.41	0.04	0.1	0.09	0.12	0.24	
0.5	0.04	0.06	0.14	0.09	0.17	
0.55	0.01	0.1	0.17	0.09	0.08	
0.64	0.06	0.22	0	0	0.08	
0.12	0.13	0.3	0.17	0.22	0.06	
0.35	0.13	0.23	0.07	0.05	0.17	
0.73	0	0	0.06	0.06	0.15	
0.75	0	0	0.08	0.06	0.11	
0.41	0.18	0.35	0	0	0.06	
0.52	0.05	0.06	0.11	0.16	0.1	
0.28	0.1	0.18	0.19	0.17	0.08	
0.65	0.05	0.08	0.05	0.05	0.12	
0.55	0	0	0.15	0.2	0.1	
