0.4	0.05	0.09	0.17	0.17	0.12	
0.24	0.08	0.21	0.2	0.08	0.19	
0.29	0.05	0.09	0.27	0.27	0.03	
0.64	0.09	0.17	0	0	0.1	
0.5	0.05	0.24	0.02	0.08	0.11	
0.28	0.12	0.18	0.18	0.19	0.05	
0.62	0.1	0.18	0	0	0.1	
0.51	0.04	0.06	0.13	0.14	0.12	
0.82	0.05	0.06	0	0	0.07	
0.7	0.07	0.07	0.07	0.06	0.03	
0.63	0.03	0.11	0.06	0.07	0.1	
0.46	0.1	0.18	0.04	0.09	0.13	
0.45	0.16	0.27	0	0	0.12	
0.63	0	0	0.09	0.05	0.23	
0.41	0.01	0.09	0.18	0.22	0.09	
0.35	0.14	0.24	0.06	0.05	0.16	
0.33	0.04	0.11	0.22	0.16	0.14	
0.74	0	0	0.05	0.05	0.16	
0.6	0	0	0.1	0.13	0.17	
0.4	0.04	0.1	0.16	0.19	0.11	
0.83	0.03	0.12	0	0	0.02	
0.68	0	0	0.11	0.15	0.06	
0.28	0.2	0.38	0.08	0.06	0	
0.58	0.03	0.05	0.14	0.09	0.11	
0.39	0.06	0.21	0.13	0.09	0.12	
0.29	0.1	0.19	0.17	0.19	0.06	
0.39	0.11	0.18	0.11	0.11	0.1	
0.72	0.05	0.09	0.03	0.05	0.06	
0.4	0.04	0.1	0.12	0.17	0.17	
0.44	0.16	0.23	0.03	0.05	0.09	
0.4	0.09	0.17	0.11	0.08	0.15	
0.4	0.12	0.13	0.11	0.17	0.07	
0.82	0.02	0.12	0	0	0.04	
0.52	0.03	0.12	0.14	0.12	0.07	
0.4	0.1	0.16	0.1	0.12	0.12	
0.39	0.06	0.09	0.17	0.15	0.14	
0.12	0.09	0.16	0.29	0.18	0.16	
0.68	0.06	0.23	0	0	0.03	
0.49	0.05	0.05	0.09	0.17	0.15	
0.78	0	0	0.07	0.05	0.1	
0.32	0.07	0.17	0.11	0.19	0.14	
0.63	0.09	0.05	0.06	0.06	0.11	
0.38	0.12	0.31	0.07	0.07	0.05	
0.64	0.02	0.09	0.08	0.06	0.11	
0.24	0.08	0.15	0.22	0.22	0.09	
0.46	0.11	0.25	0	0	0.18	
0.44	0.12	0.16	0.11	0.03	0.14	
0.74	0.05	0.07	0	0	0.14	
0.53	0.12	0.16	0.06	0.08	0.05	
0.62	0.04	0.05	0.08	0.06	0.15	
0.83	0.03	0.09	0	0	0.05	
0.42	0.06	0.22	0.13	0.16	0.01	
0.28	0.07	0.23	0.13	0.12	0.17	
0.43	0	0	0.21	0.32	0.04	
0.43	0.08	0.17	0.17	0.12	0.03	
0.42	0.15	0.23	0.05	0.06	0.09	
0.54	0	0	0.24	0.16	0.06	
0.7	0	0	0.11	0.06	0.13	
0.4	0.13	0.27	0.07	0.05	0.08	
0.55	0.04	0.1	0.1	0.18	0.03	
