0.26	0.06	0.25	0.14	0.29	
0.39	0.07	0.09	0.14	0.31	
0.22	0.07	0.25	0.18	0.28	
0.51	0.05	0.09	0.11	0.24	
0.25	0.05	0.22	0.13	0.35	
0.13	0.05	0.42	0.19	0.21	
0.57	0.09	0	0	0.34	
0.25	0.08	0.25	0.12	0.3	
0.01	0.24	0.38	0.18	0.19	
0.41	0.24	0.09	0.08	0.18	
0.44	0.11	0.09	0.12	0.24	
0.39	0.1	0.08	0.07	0.36	
0.34	0.09	0.28	0.13	0.16	
0.18	0.02	0.45	0.26	0.09	
0.42	0.09	0.06	0.15	0.28	
0.3	0.07	0.22	0.05	0.36	
0.14	0.02	0.34	0.14	0.36	
0.52	0.33	0	0	0.15	
0.27	0.15	0.24	0.08	0.26	
0	0.02	0.29	0.16	0.53	
0.45	0.13	0.1	0.09	0.23	
0.14	0.07	0.32	0.17	0.3	
0.14	0.04	0.25	0.4	0.17	
0.42	0.17	0.17	0.07	0.17	
0.49	0.13	0.05	0.08	0.25	
0.17	0.06	0.4	0.25	0.12	
0.44	0.15	0.14	0	0.27	
0.18	0.06	0.29	0.27	0.2	
0.19	0.05	0.19	0.24	0.33	
0.38	0.14	0	0	0.48	
0.49	0.09	0.09	0.05	0.28	
0	0	0.48	0.18	0.34	
0.26	0.16	0.18	0.07	0.33	
0.4	0.07	0.16	0.14	0.23	
0.51	0.17	0.19	0.02	0.11	
0.33	0.17	0.3	0.16	0.04	
0.48	0.16	0.12	0.02	0.22	
0.31	0.15	0.2	0.18	0.16	
0.19	0.03	0.32	0.19	0.27	
0.03	0	0.37	0.24	0.36	
0.17	0.16	0.18	0.16	0.33	
0.3	0.06	0.09	0.19	0.36	
0.35	0.06	0.1	0.1	0.39	
0.46	0.18	0.07	0.11	0.18	
0.11	0.05	0.15	0.19	0.5	
0.14	0.04	0.18	0.3	0.34	
0.52	0.14	0.03	0.15	0.16	
0.36	0.07	0.2	0.18	0.19	
0.43	0.14	0.13	0.09	0.21	
0.16	0.1	0.05	0.09	0.6	
0.41	0.12	0.04	0.13	0.3	
0.14	0.06	0.15	0.35	0.3	
0.5	0.06	0.09	0.08	0.27	
0.51	0.04	0.13	0.07	0.25	
0.28	0.12	0.18	0.19	0.23	
0.08	0.1	0.25	0.28	0.29	
0.35	0.06	0.38	0.02	0.19	
0.11	0.03	0.53	0.07	0.26	
0.45	0.17	0.25	0	0.13	
0.17	0.24	0.41	0	0.18	
