0.32	0.08	0.23	0.15	0.22	
0.07	0.03	0.22	0.19	0.49	
0	0	0.38	0.36	0.26	
0.55	0.2	0	0	0.25	
0.13	0.04	0.38	0.16	0.29	
0.11	0.04	0.29	0.2	0.36	
0.44	0.27	0	0	0.29	
0.5	0.13	0.08	0.11	0.18	
0.72	0.13	0	0	0.15	
0.16	0.08	0.33	0.26	0.17	
0.16	0	0.28	0.19	0.37	
0.39	0.17	0.08	0	0.36	
0	0	0.4	0.19	0.41	
0.37	0.08	0.2	0.01	0.34	
0.28	0.09	0.13	0.18	0.32	
0.32	0.09	0.22	0.18	0.19	
0.52	0.12	0.09	0.06	0.21	
0.6	0.13	0	0	0.27	
0.36	0.07	0.36	0.03	0.18	
0	0.25	0.43	0.18	0.14	
0.17	0.01	0.5	0.13	0.19	
0.06	0.06	0.45	0.16	0.27	
0.41	0.12	0.15	0.1	0.22	
0.6	0.19	0	0	0.21	
0.53	0.26	0	0	0.21	
0.11	0.07	0.27	0.21	0.34	
0.57	0.22	0	0	0.21	
0.44	0.07	0.1	0.08	0.31	
0	0	0.27	0.48	0.25	
0.11	0	0.16	0.39	0.34	
0.1	0.1	0.33	0.39	0.08	
0	0	0.53	0.3	0.17	
0.61	0.18	0	0	0.21	
0.27	0.09	0.33	0.17	0.14	
0	0	0.6	0.28	0.12	
0.63	0.18	0	0	0.19	
0.33	0.11	0.22	0.1	0.24	
0.26	0.13	0.29	0.06	0.26	
0.59	0.18	0	0	0.23	
0.21	0.03	0.1	0.02	0.64	
0.17	0.04	0.3	0.33	0.16	
0.3	0.07	0.15	0.11	0.37	
0.4	0.22	0.02	0.11	0.25	
0.47	0.18	0.01	0.13	0.21	
0.51	0.13	0.12	0	0.24	
0.4	0.11	0.12	0.07	0.3	
0.27	0.1	0.31	0.1	0.22	
0.15	0.04	0.4	0.15	0.26	
0.18	0.04	0.45	0.24	0.09	
0.15	0.07	0.12	0.12	0.54	
0.09	0.11	0.4	0.18	0.22	
0.47	0.15	0.07	0.09	0.22	
0.2	0.02	0.34	0.22	0.22	
0.44	0.14	0.12	0.1	0.2	
0.65	0.11	0	0	0.24	
0.18	0.03	0.12	0.28	0.39	
0.16	0.05	0.12	0.19	0.48	
0.11	0.08	0.12	0.19	0.5	
0.26	0.11	0.18	0.07	0.38	
0.44	0.2	0.13	0	0.23	
