0.09	0.09	0.3	0.31	0.21	
0.33	0.21	0.12	0.08	0.26	
0.17	0.06	0.32	0.25	0.2	
0.32	0.07	0.27	0.15	0.19	
0.33	0.14	0.03	0.12	0.38	
0.23	0.1	0.27	0.15	0.25	
0.37	0.13	0.12	0.03	0.35	
0.1	0.05	0.28	0.26	0.31	
0.5	0.08	0.06	0.05	0.31	
0.56	0.07	0.11	0.09	0.17	
0.28	0.1	0.24	0.1	0.28	
0	0	0.32	0.24	0.44	
0.3	0.06	0.07	0.15	0.42	
0.38	0.09	0.23	0.01	0.29	
0.33	0.17	0.26	0.01	0.23	
0.23	0.12	0.28	0.11	0.26	
0.45	0.19	0.12	0.09	0.15	
0.45	0.17	0.09	0.05	0.24	
0.58	0.1	0.12	0.05	0.15	
0	0	0.47	0.31	0.22	
0.31	0.06	0.27	0.23	0.13	
0.44	0.17	0.17	0.04	0.18	
0.25	0.1	0.33	0.16	0.16	
0.31	0.1	0.11	0.06	0.42	
0.28	0.06	0.18	0.13	0.35	
0.25	0.07	0.25	0.11	0.32	
0.26	0.03	0.21	0.21	0.29	
0.44	0.06	0.04	0.06	0.4	
0.16	0.33	0.16	0.09	0.26	
0.3	0.02	0.2	0.3	0.18	
0.41	0.16	0.04	0.15	0.24	
0.17	0.02	0.25	0.24	0.32	
0.32	0.1	0.22	0.18	0.18	
0.59	0.25	0	0	0.16	
0.19	0.06	0.33	0.13	0.29	
0.57	0.11	0.15	0.1	0.07	
0.47	0.19	0.15	0	0.19	
0.13	0.04	0.24	0.24	0.35	
0.15	0.06	0.12	0.13	0.54	
0	0.01	0.4	0.1	0.49	
0.12	0	0.26	0.26	0.36	
0	0	0.51	0.25	0.24	
0.33	0	0.18	0.13	0.36	
0.32	0.07	0.15	0.09	0.37	
0.65	0.09	0	0	0.26	
0.23	0.06	0.32	0.13	0.26	
0.46	0.12	0.14	0.11	0.17	
0.33	0.11	0.15	0.09	0.32	
0.39	0.11	0.06	0.15	0.29	
0.17	0.44	0	0	0.39	
0.37	0.13	0.27	0.12	0.11	
0.5	0.13	0.09	0.16	0.12	
0.29	0.13	0.26	0.17	0.15	
0.17	0.08	0.3	0.29	0.16	
0.36	0.11	0.27	0.15	0.11	
0.16	0.05	0.27	0.13	0.39	
0.38	0.09	0.16	0.21	0.16	
0.35	0.1	0.16	0.07	0.32	
0.3	0.09	0.37	0.02	0.22	
0.12	0.09	0.18	0.2	0.41	
