0.56	0.07	0.11	0.14	0.03	0.09	
0.55	0.08	0.12	0.11	0.09	0.05	
0.4	0.3	0.23	0	0	0.07	
0.16	0.28	0.32	0.16	0.04	0.04	
0.53	0.16	0.2	0	0	0.11	
0.38	0.22	0.18	0.16	0.04	0.02	
0.71	0.13	0.07	0	0	0.09	
0.54	0.18	0.22	0	0	0.06	
0.4	0.2	0.17	0.14	0.06	0.03	
0.77	0.12	0.08	0	0	0.03	
0.4	0.09	0.11	0.27	0.08	0.05	
1.0	0	0	0	0	0	
0.4	0.08	0.08	0.27	0.09	0.08	
0.4	0	0	0.36	0.24	0	
0.6	0.09	0.11	0.11	0.09	0	
0.4	0.19	0.19	0.05	0.07	0.1	
0.6	0.09	0.11	0.13	0.07	0	
0.6	0.18	0.18	0	0	0.04	
0.4	0.14	0.2	0.1	0.1	0.06	
0.2	0.38	0.33	0	0	0.09	
0.4	0.07	0.08	0.19	0.09	0.17	
0.39	0.1	0.1	0.22	0.04	0.15	
0.56	0.13	0.06	0.07	0.07	0.11	
0.36	0.21	0.29	0	0	0.14	
0.96	0	0	0	0	0.04	
0.4	0.09	0.11	0.17	0.16	0.07	
0.35	0.21	0.16	0.09	0.07	0.12	
0.6	0	0	0.21	0.11	0.08	
0.58	0	0	0.21	0.08	0.13	
0.4	0.21	0.19	0.13	0.05	0.02	
0.6	0.1	0.1	0.09	0.05	0.06	
0.4	0.23	0.14	0.1	0.04	0.09	
0.37	0.21	0.18	0.1	0.05	0.09	
0.39	0.16	0.17	0.11	0.05	0.12	
0.2	0.28	0.3	0.09	0.03	0.1	
0.2	0.18	0.17	0.22	0.11	0.12	
0.77	0.08	0.12	0	0	0.03	
0.77	0.09	0.04	0	0	0.1	
0.52	0.22	0.14	0	0	0.12	
0.78	0.07	0.08	0	0	0.07	
0.2	0.09	0.11	0.31	0.18	0.11	
0.71	0	0	0.08	0.07	0.14	
0.82	0	0	0	0	0.18	
0.39	0.13	0.24	0.11	0.09	0.04	
0.15	0.16	0.21	0.22	0.09	0.17	
0.55	0.09	0.11	0.07	0.06	0.12	
0.52	0.22	0.18	0	0	0.08	
0.52	0.11	0.09	0.11	0.06	0.11	
0.53	0.24	0.16	0	0	0.07	
0.61	0	0	0.12	0.04	0.23	
0.14	0.1	0.1	0.25	0.18	0.23	
0.39	0.19	0.21	0.15	0.02	0.04	
0.55	0.21	0.19	0	0	0.05	
0.38	0.3	0.3	0	0	0.02	
0.38	0.17	0.23	0.12	0.05	0.05	
0.53	0	0	0.26	0.07	0.14	
0.93	0	0	0	0	0.07	
0.37	0.27	0.33	0	0	0.03	
0.78	0	0	0.09	0.03	0.1	
0.55	0.1	0.1	0.11	0.06	0.08	
