0.53	0.15	0.25	0	0	0.07	
0.55	0.09	0.11	0.14	0.06	0.05	
0.2	0.08	0.12	0.41	0.15	0.04	
0.17	0.33	0.27	0.14	0.06	0.03	
0.68	0	0	0.1	0.04	0.18	
0.54	0.22	0.18	0	0	0.06	
0.73	0.09	0.11	0	0	0.07	
0.37	0.29	0.31	0	0	0.03	
0.36	0.14	0.06	0.21	0.13	0.1	
0.87	0	0	0	0	0.13	
0.36	0.22	0.18	0.1	0.06	0.08	
0.73	0.09	0.11	0	0	0.07	
0.36	0	0	0.31	0.18	0.15	
0.4	0.09	0.11	0.22	0.14	0.04	
0.55	0.21	0.19	0	0	0.05	
0.55	0.09	0.11	0.09	0.06	0.1	
0.91	0	0	0	0	0.09	
0.56	0.16	0.16	0	0	0.12	
0.2	0.15	0.15	0.28	0.12	0.1	
0.38	0.26	0.3	0	0	0.06	
0.39	0.07	0.11	0.18	0.1	0.15	
0.52	0.11	0.09	0.1	0.03	0.15	
0.38	0.16	0.19	0.12	0.06	0.09	
0.51	0.15	0.11	0	0	0.23	
0.6	0.17	0.2	0	0	0.03	
0.39	0.07	0.09	0.23	0.11	0.11	
0.33	0.24	0.15	0.13	0.01	0.14	
0.56	0.2	0.13	0	0	0.11	
0.53	0.08	0.12	0.09	0.03	0.15	
0.79	0.09	0.09	0	0	0.03	
0.6	0	0	0.19	0.15	0.06	
0.4	0.19	0.21	0.08	0.07	0.05	
0.4	0.19	0.21	0.12	0.04	0.04	
0.4	0.05	0.15	0.17	0.11	0.12	
0.4	0.14	0.06	0.15	0.12	0.13	
1.0	0	0	0	0	0	
0.6	0	0	0.21	0.08	0.11	
0.6	0.21	0.19	0	0	0	
0.2	0.42	0.38	0	0	0	
0.4	0.12	0.08	0.23	0.09	0.08	
0.4	0.26	0.14	0.1	0.05	0.05	
0.57	0.1	0.1	0.05	0.09	0.09	
0.4	0.16	0.24	0.13	0.07	0	
0.96	0	0	0	0	0.04	
0.37	0.16	0.24	0.12	0.06	0.05	
0.97	0	0	0	0	0.03	
0	0.37	0.33	0.1	0.1	0.1	
0.54	0	0	0.19	0.07	0.2	
0.79	0	0	0.12	0.02	0.07	
0	0.1	0.08	0.47	0.21	0.14	
0.2	0.26	0.32	0.16	0.04	0.02	
0.52	0.08	0.1	0.1	0.07	0.13	
0.73	0	0	0.08	0.09	0.1	
0.55	0.14	0.06	0.15	0.05	0.05	
0.56	0.06	0.14	0.11	0.03	0.1	
0.15	0.31	0.35	0	0	0.19	
0.36	0.29	0.28	0	0	0.07	
0.78	0.09	0.11	0	0	0.02	
0.59	0.06	0.11	0.12	0.05	0.07	
0.56	0.24	0.12	0	0	0.08	
