0.93	0	0	0	0	0.07	
0.4	0.03	0.08	0.28	0.08	0.13	
0.67	0.12	0.16	0	0	0.05	
0.53	0.27	0.17	0	0	0.03	
0.53	0.04	0.1	0.11	0.1	0.12	
0.41	0.21	0.31	0	0	0.07	
0.36	0.15	0.11	0.17	0.08	0.13	
0.66	0.15	0.13	0	0	0.06	
0.26	0.22	0.34	0.08	0.06	0.04	
0.25	0.25	0.18	0.13	0.08	0.11	
0.55	0.07	0.07	0.12	0.12	0.07	
0.96	0	0	0	0	0.04	
0.4	0.15	0.14	0.16	0.08	0.07	
0.72	0.2	0.08	0	0	0	
0.39	0.14	0.13	0.17	0.09	0.08	
0.82	0.05	0.09	0	0	0.04	
0.39	0.25	0.15	0.06	0.02	0.13	
0.14	0.32	0.19	0.19	0.05	0.11	
0.37	0	0	0.35	0.19	0.09	
0.26	0.17	0.22	0.18	0.05	0.12	
0.56	0.06	0.06	0.17	0.07	0.08	
0.12	0.16	0.27	0.18	0.12	0.15	
0.52	0.14	0.11	0.04	0.05	0.14	
0.68	0.16	0.09	0	0	0.07	
0.66	0.06	0.08	0.09	0.05	0.06	
0.29	0.22	0.21	0.13	0.11	0.04	
0.23	0.08	0.06	0.31	0.18	0.14	
0.55	0.17	0.24	0	0	0.04	
0.68	0.06	0.08	0.09	0.06	0.03	
0.71	0.1	0.15	0	0	0.04	
0.49	0.08	0.07	0.2	0.04	0.12	
0.71	0.04	0.1	0.07	0.07	0.01	
0.57	0.14	0.14	0.09	0.01	0.05	
0.69	0.08	0.06	0.09	0.03	0.05	
0.41	0.11	0.16	0.16	0.06	0.1	
0.53	0.16	0.12	0.13	0.02	0.04	
0.36	0.23	0.18	0.1	0.04	0.09	
0.29	0.28	0.39	0	0	0.04	
0.28	0.18	0.24	0.15	0.09	0.06	
0.67	0.16	0.13	0	0	0.04	
0.54	0.16	0.13	0.05	0.07	0.05	
0.55	0.13	0.15	0.07	0.05	0.05	
0.67	0	0	0.19	0.07	0.07	
0.4	0.14	0.1	0.16	0.09	0.11	
0.51	0.11	0.03	0.16	0.08	0.11	
0.39	0.17	0.08	0.14	0.09	0.13	
0.26	0.23	0.12	0.13	0.03	0.23	
0.29	0.06	0.09	0.24	0.21	0.11	
0.71	0.06	0.09	0.06	0.03	0.05	
0.68	0.06	0.05	0.11	0	0.1	
0.79	0.02	0.12	0	0	0.07	
0.52	0.11	0.15	0.06	0.01	0.15	
0.54	0.14	0.11	0.08	0.03	0.1	
0.1	0.33	0.23	0.15	0.05	0.14	
0.78	0.06	0.07	0	0	0.09	
0.37	0.23	0.19	0.11	0.04	0.06	
0.54	0.06	0.18	0.08	0.01	0.13	
0.42	0.29	0.26	0	0	0.03	
0.14	0.15	0.15	0.21	0.14	0.21	
0.8	0.03	0.11	0	0	0.06	
