0.31	0.08	0.34	0.11	0.16	
0.59	0.25	0	0	0.16	
0.3	0.1	0.33	0.1	0.17	
0.26	0.11	0.29	0.11	0.23	
0.24	0.16	0.15	0.21	0.24	
0	0	0.53	0.29	0.18	
0.33	0.08	0.17	0.21	0.21	
0.35	0.06	0.22	0.11	0.26	
0.31	0.06	0.29	0.15	0.19	
0.31	0.1	0.21	0.18	0.2	
0.61	0.26	0	0	0.13	
0.26	0.14	0.21	0.06	0.33	
0.65	0.25	0	0	0.1	
0	0	0.26	0.47	0.27	
0.56	0.17	0	0	0.27	
0.63	0.13	0	0	0.24	
0	0	0.41	0.36	0.23	
0.02	0	0.11	0.21	0.66	
0.27	0.05	0	0	0.68	
0	0	0.22	0.17	0.61	
0.29	0.11	0.25	0.17	0.18	
0.34	0.07	0.19	0.25	0.15	
0.55	0.31	0	0	0.14	
0	0	0.43	0.35	0.22	
0	0	0.38	0.4	0.22	
0.27	0.1	0.23	0.01	0.39	
0.47	0.22	0	0	0.31	
0	0	0.52	0.07	0.41	
0.73	0.12	0	0	0.15	
0.35	0.07	0.26	0.01	0.31	
0	0	0.4	0.24	0.36	
0.33	0.1	0.25	0.09	0.23	
0.35	0.08	0.22	0.07	0.28	
0.59	0.2	0	0	0.21	
0.61	0.18	0	0	0.21	
0	0	0.41	0.23	0.36	
0.57	0.17	0	0	0.26	
0	0	0.36	0.21	0.43	
0.55	0.27	0	0	0.18	
0	0	0.38	0.2	0.42	
0.64	0.16	0	0	0.2	
0.33	0.07	0.29	0.16	0.15	
0.57	0.16	0	0	0.27	
0	0	0.46	0.53	0.01	
0.3	0.12	0.23	0.27	0.08	
0.28	0.15	0.21	0.12	0.24	
0.21	0.11	0.26	0.12	0.3	
0.31	0.14	0.15	0.22	0.18	
0	0	0.45	0.3	0.25	
0.36	0.09	0.25	0.2	0.1	
0.4	0	0.2	0.26	0.14	
0.34	0.06	0.21	0.15	0.24	
0	0	0.35	0.47	0.18	
0	0	0.4	0.1	0.5	
0.35	0	0.08	0.02	0.55	
0.26	0.13	0.24	0.02	0.35	
0.27	0	0.2	0.02	0.51	
0.58	0.08	0	0	0.34	
0.47	0.19	0	0	0.34	
0.33	0.54	0	0	0.13	
