0.31	0.09	0.12	0.14	0.34	
0.32	0.06	0.21	0.19	0.22	
0	0	0.32	0.38	0.3	
0	0	0.48	0.22	0.3	
0.34	0.07	0.15	0.15	0.29	
0.33	0.08	0.32	0.12	0.15	
0.54	0.2	0	0	0.26	
0.34	0.07	0.28	0.06	0.25	
0.35	0.04	0.11	0.19	0.31	
0.47	0.39	0	0	0.14	
0	0	0.32	0.19	0.49	
0.31	0.12	0.29	0.01	0.27	
0	0	0.37	0.16	0.47	
0.62	0.15	0	0	0.23	
0.35	0.09	0.03	0.19	0.34	
0.31	0.13	0.15	0.24	0.17	
0.21	0.14	0.32	0.08	0.25	
0.62	0.2	0	0	0.18	
0.25	0.11	0.25	0.13	0.26	
0.33	0.06	0.21	0.24	0.16	
0	0	0.49	0.35	0.16	
0.25	0.12	0.32	0.06	0.25	
0.26	0	0.27	0.1	0.37	
0.34	0.07	0.17	0.23	0.19	
0.59	0.11	0	0	0.3	
0.31	0	0.3	0.09	0.3	
0.25	0.1	0.47	0	0.18	
0.29	0.02	0.02	0.26	0.41	
0.28	0.06	0.03	0.22	0.41	
0.43	0.52	0	0	0.05	
0.32	0.08	0.25	0.14	0.21	
0	0	0.42	0.38	0.2	
0.58	0.16	0	0	0.26	
0.57	0.27	0	0	0.16	
0	0	0.36	0.45	0.19	
0.25	0.11	0.18	0.2	0.26	
0.36	0.1	0.23	0.18	0.13	
0.25	0.13	0.18	0.2	0.24	
0.38	0.04	0.25	0.17	0.16	
0.29	0.11	0.15	0.2	0.25	
0.57	0.08	0	0	0.35	
0.32	0.09	0.23	0.04	0.32	
0	0	0.53	0.04	0.43	
0.26	0	0.22	0	0.52	
0.56	0.08	0	0	0.36	
0.59	0.16	0	0	0.25	
0.3	0.02	0.26	0.13	0.29	
0.31	0.28	0	0	0.41	
0.04	0.24	0.32	0.07	0.33	
0.05	0.05	0.36	0.07	0.47	
0.31	0	0.34	0.06	0.29	
0.68	0.15	0	0	0.17	
0.35	0	0.35	0.07	0.23	
0.38	0.12	0.3	0.06	0.14	
0.28	0.01	0.27	0.11	0.33	
0	0	0.41	0.36	0.23	
0.58	0.16	0	0	0.26	
0.42	0.56	0	0	0.02	
0	0	0.32	0.37	0.31	
0	0	0.07	0.7	0.23	
