0.35	0.14	0.04	0.14	0.13	0	0.2	
0.27	0.13	0.03	0.11	0.09	0	0.37	
0.14	0	0.02	0.12	0.11	0.12	0.49	
0.28	0.05	0	0.14	0	0.04	0.49	
0.26	0.11	0.12	0.14	0.08	0.06	0.23	
0.11	0.02	0.08	0.16	0.02	0.08	0.53	
0.2	0	0	0	0.1	0.14	0.56	
0.24	0.06	0.15	0	0.12	0.12	0.31	
0.15	0.06	0	0.06	0.02	0.2	0.51	
0	0.19	0.06	0.12	0	0.14	0.49	
0.13	0.11	0.11	0.02	0	0.17	0.46	
0.06	0.09	0	0.19	0.15	0	0.51	
0.28	0.06	0.04	0.04	0	0	0.58	
0.09	0.02	0	0.12	0.08	0.09	0.6	
0.14	0.03	0.1	0	0.04	0.11	0.58	
0.34	0.02	0.04	0.03	0.11	0.14	0.32	
0.3	0.33	0	0.03	0.13	0.07	0.14	
0.16	0.1	0	0.15	0.06	0.06	0.47	
0.04	0	0.18	0.07	0.01	0.23	0.47	
0.14	0.05	0	0.06	0.04	0.24	0.47	
0.02	0.08	0.05	0	0	0.11	0.74	
0.07	0.1	0.02	0.08	0.06	0.04	0.63	
0.22	0.21	0.04	0	0.03	0.05	0.45	
0.13	0.12	0	0.05	0.06	0.18	0.46	
0.04	0.11	0	0	0.08	0.11	0.66	
0.06	0.15	0.07	0.02	0.13	0.05	0.52	
0.13	0.26	0	0.06	0.02	0.05	0.48	
0.06	0.12	0.15	0.05	0.1	0.09	0.43	
0.31	0.06	0.04	0	0.14	0.03	0.42	
0.13	0.04	0.08	0	0.05	0	0.7	
0.28	0.02	0.06	0.01	0.14	0.02	0.47	
0.05	0.14	0.08	0.04	0.15	0.04	0.5	
0.28	0.06	0.14	0	0.02	0.04	0.46	
0.09	0.12	0.06	0.06	0.15	0	0.52	
0.12	0.13	0.17	0.09	0	0.06	0.43	
0.14	0.13	0.08	0	0.01	0	0.64	
0.18	0.23	0.08	0.02	0	0.08	0.41	
0.19	0.11	0.13	0	0.05	0	0.52	
0.12	0.13	0.06	0.03	0	0.09	0.57	
0.02	0.17	0.13	0	0.11	0	0.57	
0.28	0.23	0.02	0	0	0.1	0.37	
0.06	0.33	0.02	0.14	0	0.04	0.41	
0.4	0.16	0	0.04	0.13	0.09	0.18	
0.25	0.3	0.02	0	0.12	0.05	0.26	
0.24	0.11	0	0	0.06	0.06	0.53	
0.52	0.07	0	0	0	0.08	0.33	
0.32	0.19	0.19	0.02	0	0.06	0.22	
0.08	0.33	0	0	0.12	0.06	0.41	
0.25	0.21	0.05	0.03	0.03	0.06	0.37	
0.11	0.11	0.05	0.11	0.18	0.02	0.42	
0.18	0.22	0.1	0.04	0.04	0.04	0.38	
0.35	0.21	0	0.08	0.12	0.04	0.2	
0.35	0.19	0	0	0.2	0	0.26	
0.35	0.25	0.07	0.06	0.04	0.02	0.21	
0.25	0.1	0.07	0.11	0.08	0.06	0.33	
0.29	0.23	0	0	0.08	0.07	0.33	
0.32	0.28	0	0.02	0.15	0	0.23	
0.37	0.21	0	0.09	0.06	0.06	0.21	
0.51	0.12	0	0	0	0	0.37	
0.2	0.09	0	0.05	0	0.04	0.62	
