0.38	0.03	0.22	0.13	0.24	
0.19	0.06	0.3	0.2	0.25	
0.3	0.07	0.2	0.1	0.33	
0.22	0.08	0.15	0.19	0.36	
0.31	0.01	0.32	0.07	0.29	
0.27	0.08	0.11	0.16	0.38	
0.31	0.11	0.06	0.06	0.46	
0.46	0.32	0	0	0.22	
0	0	0.46	0.27	0.27	
0.56	0.24	0.06	0.09	0.05	
0.42	0.16	0.07	0.06	0.29	
0.32	0.17	0.2	0.19	0.12	
0.1	0.06	0.35	0.18	0.31	
0.32	0.1	0.2	0.12	0.26	
0.26	0.09	0.3	0.18	0.17	
0.21	0.09	0.3	0.2	0.2	
0.29	0.12	0.09	0.2	0.3	
0.43	0.1	0.14	0.14	0.19	
0.45	0.11	0.19	0.12	0.13	
0.2	0	0.35	0.21	0.24	
0.51	0.25	0	0	0.24	
0.21	0.1	0.36	0.11	0.22	
0.4	0.1	0.2	0.05	0.25	
0.05	0.07	0.34	0.21	0.33	
0.12	0.05	0.23	0.17	0.43	
0.31	0.1	0.27	0.08	0.24	
0.32	0.15	0.27	0.04	0.22	
0.38	0.06	0.16	0.11	0.29	
0.43	0.06	0.01	0.27	0.23	
0.27	0.06	0.09	0.09	0.49	
0.34	0.11	0.16	0.08	0.31	
0.3	0.07	0.34	0.13	0.16	
0.18	0.1	0.24	0.2	0.28	
0.23	0.06	0.34	0.15	0.22	
0.18	0.09	0.29	0.17	0.27	
0.3	0.14	0.2	0.09	0.27	
0.17	0.09	0.28	0.15	0.31	
0.53	0.16	0	0	0.31	
0.35	0.16	0.14	0.19	0.16	
0.42	0.02	0.18	0.06	0.32	
0.32	0.08	0.2	0.13	0.27	
0.14	0.06	0.21	0.16	0.43	
0.26	0.1	0.09	0.3	0.25	
0.12	0.05	0.25	0.16	0.42	
0.41	0.12	0.08	0.03	0.36	
0	0	0.41	0.31	0.28	
0.41	0.16	0.11	0.18	0.14	
0.29	0.11	0.16	0.18	0.26	
0.45	0.15	0.14	0.11	0.15	
0.6	0.17	0.06	0.11	0.06	
0.39	0.05	0.13	0.16	0.27	
0.26	0.11	0.12	0.1	0.41	
0.33	0.14	0.22	0.1	0.21	
0.23	0.04	0.3	0.15	0.28	
0.2	0.07	0.35	0.15	0.23	
0.35	0.03	0.24	0.02	0.36	
0.26	0.19	0.27	0.04	0.24	
0.41	0.19	0.07	0.13	0.2	
0.4	0.13	0.01	0.18	0.28	
0.17	0.05	0.41	0.08	0.29	
