0.39	0.16	0	0	0.45	
0	0	0.53	0.47	0	
0.24	0.28	0	0	0.48	
0.43	0.26	0	0	0.31	
0	0	0.59	0.41	0	
0.38	0.19	0	0	0.43	
0	0	0.63	0.37	0	
0.58	0.11	0	0	0.31	
0	0	0.57	0.43	0	
0.98	0	0	0	0.02	
0.78	0.22	0	0	0	
0	0	0.56	0.32	0.12	
0	0	0.12	0	0.88	
0.75	0.25	0	0	0	
0.68	0.32	0	0	0	
0	0	0.39	0	0.61	
0	0	0.52	0	0.48	
0	0	0.46	0	0.54	
0	0	0.29	0	0.71	
0.79	0.21	0	0	0	
0	0	0.38	0.05	0.57	
0	0	0.27	0.45	0.28	
0.62	0.19	0	0	0.19	
0	0	0.24	0.45	0.31	
0.61	0.21	0	0	0.18	
0	0	0.18	0.59	0.23	
0	0	0.27	0.46	0.27	
0.63	0.21	0	0	0.16	
0.49	0.21	0	0	0.3	
0.65	0.18	0	0	0.17	
0	0	0.63	0.19	0.18	
0.72	0.28	0	0	0	
0	0	0.51	0.27	0.22	
0.7	0.3	0	0	0	
0.65	0.35	0	0	0	
0	0	0.51	0.22	0.27	
0.93	0.07	0	0	0	
0	0	0.64	0.16	0.2	
0	0	0.58	0.29	0.13	
0	0	0.13	0.87	0	
0.59	0.21	0	0	0.2	
0.62	0.16	0	0	0.22	
0.53	0.31	0	0	0.16	
0.65	0.16	0	0	0.19	
0.54	0.16	0	0	0.3	
0.07	0	0	0	0.93	
0	0	0.59	0.18	0.23	
0	0	0.54	0.23	0.23	
0	0	0.71	0.2	0.09	
0	0	0.57	0.2	0.23	
0	0	0.51	0.24	0.25	
0.39	0.24	0	0	0.37	
0.4	0.23	0	0	0.37	
0.4	0.25	0	0	0.35	
0.41	0.15	0	0	0.44	
0	0	0.04	0.54	0.42	
0.43	0.13	0	0	0.44	
0.51	0	0	0	0.49	
0	0	0.04	0.41	0.55	
0.46	0	0	0	0.54	
