0.69	0	0	0	0.31	
0.53	0	0	0	0.47	
0.54	0	0	0	0.46	
0.6	0.01	0	0	0.39	
0	0	0.37	0.27	0.36	
0	0	0.43	0.24	0.33	
0.51	0.14	0	0	0.35	
0	0	0.42	0.23	0.35	
0.13	0.85	0	0	0.02	
0	0	0.44	0.13	0.43	
0.58	0.23	0	0	0.19	
0	0	0.44	0.19	0.37	
0	0	0.41	0.55	0.04	
0.77	0.09	0	0	0.14	
0	0	0.49	0.39	0.12	
0.62	0.15	0	0	0.23	
0	0	0.57	0.43	0	
0.54	0.18	0	0	0.28	
0.46	0.23	0	0	0.31	
0.03	0.12	0	0	0.85	
0.51	0.25	0	0	0.24	
0	0	0.58	0.42	0	
0	0	0.67	0.33	0	
0	0	0.63	0.34	0.03	
0.72	0.17	0	0	0.11	
0	0	0.52	0.35	0.13	
0.62	0.24	0	0	0.14	
0.52	0.22	0	0	0.26	
0	0	0.03	0.13	0.84	
0.63	0.12	0	0	0.25	
0.74	0.26	0	0	0	
0	0	0.2	0.15	0.65	
0	0	0.21	0.19	0.6	
0	0	0.2	0.36	0.44	
0.76	0.24	0	0	0	
0.75	0.25	0	0	0	
0.75	0.25	0	0	0	
0	0	0.2	0.15	0.65	
0	0	0.31	0.2	0.49	
0	0	0.53	0.2	0.27	
0.64	0.14	0	0	0.22	
0	0	0.43	0.22	0.35	
0	0	0.48	0.32	0.2	
0.51	0.22	0	0	0.27	
0	0	0.44	0.21	0.35	
0.51	0.31	0	0	0.18	
0.59	0.21	0	0	0.2	
0.61	0.12	0	0	0.27	
0	0	0.36	0.41	0.23	
0.14	0	0	0	0.86	
0	0	0.48	0.38	0.14	
0.62	0.15	0	0	0.23	
0.64	0.25	0	0	0.11	
0	0	0.35	0.52	0.13	
0.63	0.25	0	0	0.12	
0	0	0.42	0.37	0.21	
0.57	0.22	0	0	0.21	
0	0	0.46	0.32	0.22	
0.54	0.13	0	0	0.33	
0	0	0.93	0	0.07	
