0.27	0.15	0.09	0.05	0.14	0.18	0.12	
0.26	0.15	0.15	0.13	0.05	0.16	0.1	
0.82	0.09	0	0	0	0	0.09	
0.27	0.66	0	0	0	0	0.07	
0.37	0.39	0.05	0.09	0	0	0.1	
0.29	0.14	0.27	0.3	0	0	0	
0.14	0.25	0	0	0.25	0.28	0.08	
0.09	0.51	0	0	0.09	0.2	0.11	
0.12	0.14	0	0	0.32	0.32	0.1	
0.37	0.41	0	0	0.04	0.09	0.09	
0.39	0.36	0	0	0.06	0.05	0.14	
0.4	0.26	0.08	0.07	0.06	0.08	0.05	
0.49	0.1	0	0	0.1	0.12	0.19	
0.39	0.39	0.06	0.08	0	0	0.08	
0.28	0	0.08	0.07	0.21	0.24	0.12	
0.15	0.26	0	0	0.25	0.24	0.1	
0	0.25	0.07	0.08	0.16	0.32	0.12	
0.39	0.15	0	0	0.18	0.19	0.09	
0.26	0.3	0.07	0.07	0.14	0.13	0.03	
0.25	0.3	0.08	0.06	0.08	0.14	0.09	
0.14	0.55	0	0	0.12	0.16	0.03	
0.72	0.14	0	0	0	0	0.14	
0.07	0.29	0	0	0.2	0.23	0.21	
0.51	0.14	0	0	0.12	0.12	0.11	
0.14	0.14	0.16	0.13	0.16	0.21	0.06	
0.23	0.14	0.07	0.07	0.14	0.2	0.15	
0.27	0.42	0.17	0.13	0	0	0.01	
0.24	0.24	0	0	0.07	0.28	0.17	
0.43	0.4	0	0	0	0	0.17	
0.25	0.28	0.11	0.17	0.06	0.06	0.07	
0.26	0.15	0.03	0.11	0.18	0.18	0.09	
0.3	0.43	0	0	0.03	0.08	0.16	
0.37	0.41	0.07	0.07	0	0	0.08	
0.25	0.44	0	0	0.09	0.11	0.11	
0.48	0.22	0	0	0.05	0.07	0.18	
0.42	0.14	0	0	0.17	0.16	0.11	
0	0.43	0.25	0.17	0.06	0.07	0.02	
0.35	0.28	0	0	0.11	0.14	0.12	
0.22	0.14	0.14	0.15	0.12	0.12	0.11	
0.35	0.41	0	0	0.04	0.07	0.13	
0	0.14	0	0	0.25	0.42	0.19	
0.27	0.29	0.11	0.18	0.04	0.07	0.04	
0.24	0.4	0.09	0.06	0.06	0.07	0.08	
0.29	0	0.13	0.16	0.17	0.17	0.08	
0.54	0.12	0	0	0.09	0.12	0.13	
0.4	0.38	0	0	0.04	0.06	0.12	
0.44	0.1	0	0	0.1	0.13	0.23	
0.11	0	0.09	0.05	0.19	0.4	0.16	
0.71	0.15	0	0	0.04	0.09	0.01	
0	0.29	0	0	0.27	0.34	0.1	
0.43	0	0.06	0.08	0.12	0.25	0.06	
0.28	0.28	0.04	0.1	0.12	0.09	0.09	
0.42	0.27	0	0	0.12	0.12	0.07	
0.29	0.14	0.13	0.15	0.09	0.1	0.1	
0.14	0.77	0	0	0	0	0.09	
0.44	0.4	0	0	0.07	0.05	0.04	
0.15	0.4	0.15	0.13	0.08	0.04	0.05	
0.43	0.41	0	0	0.02	0.08	0.06	
0.28	0.27	0.08	0.06	0.08	0.17	0.06	
0.14	0.14	0.12	0.03	0.2	0.23	0.14	
