0.58	0.19	0	0	0.23	
0	0	0.29	0.43	0.28	
0.7	0.22	0	0	0.08	
0	0	0.34	0.41	0.25	
0.59	0.23	0	0	0.18	
0.28	0.1	0.15	0.14	0.33	
0.21	0.11	0.06	0.27	0.35	
0.34	0.08	0.17	0.18	0.23	
0	0	0.32	0.42	0.26	
0.3	0.07	0.21	0.13	0.29	
0	0	0.72	0.02	0.26	
0.43	0.22	0	0	0.35	
0.23	0.06	0.28	0	0.43	
0.36	0.05	0.46	0	0.13	
0.55	0.2	0	0	0.25	
0	0	0.5	0.06	0.44	
0.39	0.26	0	0	0.35	
0.59	0.16	0	0	0.25	
0.45	0.05	0.2	0	0.3	
0	0	0.55	0.1	0.35	
0.38	0.12	0.33	0.05	0.12	
0.67	0.16	0	0	0.17	
0.59	0.21	0	0	0.2	
0.15	0.05	0.15	0	0.65	
0.25	0.1	0.26	0.03	0.36	
0.35	0.15	0.29	0.11	0.1	
0.18	0.14	0.07	0.3	0.31	
0	0	0.37	0.39	0.24	
0.43	0.07	0.09	0.28	0.13	
0	0	0.19	0.68	0.13	
0.23	0	0.18	0.14	0.45	
0.32	0	0.19	0.09	0.4	
0.35	0.08	0.18	0.23	0.16	
0.54	0.08	0	0	0.38	
0	0	0.48	0.29	0.23	
0	0	0.42	0.29	0.29	
0.53	0.1	0	0	0.37	
0.34	0.1	0.2	0.18	0.18	
0.61	0.19	0	0	0.2	
0.08	0.45	0	0	0.47	
0	0	0.38	0.28	0.34	
0.38	0.12	0.45	0.04	0.01	
0.19	0.09	0.25	0.23	0.24	
0.5	0.25	0	0	0.25	
0.2	0.11	0.27	0.23	0.19	
0	0	0.35	0.36	0.29	
0.63	0.19	0	0	0.18	
0.2	0.14	0.11	0.2	0.35	
0.5	0	0.11	0.2	0.19	
0.4	0.1	0.14	0.27	0.09	
0.46	0.24	0	0	0.3	
0	0	0.3	0.38	0.32	
0.25	0.08	0.13	0.15	0.39	
0.29	0.14	0.25	0.14	0.18	
0	0	0.54	0.21	0.25	
0.21	0.07	0.28	0.03	0.41	
0.56	0.17	0	0	0.27	
0.34	0.03	0.45	0.05	0.13	
0.46	0.2	0	0	0.34	
0.43	0.07	0.34	0.01	0.15	
