0.33	0.07	0.16	0.12	0.32	
0.74	0.17	0	0	0.09	
0.35	0.15	0.24	0.19	0.07	
0	0	0.39	0.32	0.29	
0	0	0.46	0.34	0.2	
0.35	0.09	0.19	0.13	0.24	
0.25	0.18	0.17	0.13	0.27	
0	0	0.38	0.37	0.25	
0.63	0.19	0	0	0.18	
0.35	0.15	0.2	0.14	0.16	
0.55	0.29	0	0	0.16	
0.41	0.09	0.13	0.15	0.22	
0	0	0.51	0.11	0.38	
0.77	0.18	0	0	0.05	
0.26	0.11	0.17	0	0.46	
0.66	0.25	0	0	0.09	
0.25	0.08	0.14	0.19	0.34	
0	0	0.41	0.37	0.22	
0.06	0	0.12	0.3	0.52	
0.04	0	0.06	0.15	0.75	
0.55	0.16	0	0	0.29	
0	0	0.37	0.44	0.19	
0.54	0.17	0	0	0.29	
0	0	0.72	0.27	0.01	
0.48	0.18	0	0	0.34	
0.31	0.09	0.35	0.15	0.1	
0.25	0.13	0.37	0.13	0.12	
0.23	0.14	0	0	0.63	
0.18	0.09	0.46	0	0.27	
0.46	0.04	0	0	0.5	
0.23	0.06	0.22	0.05	0.44	
0	0	0.42	0.31	0.27	
0.32	0.08	0.21	0.17	0.22	
0.43	0.21	0	0	0.36	
0.26	0.1	0.27	0.02	0.35	
0.32	0.09	0.28	0.12	0.19	
0.18	0.16	0.19	0.1	0.37	
0.44	0.23	0	0	0.33	
0.19	0	0.15	0.18	0.48	
0.63	0.07	0	0	0.3	
0.62	0.19	0	0	0.19	
0	0	0.37	0.38	0.25	
0.3	0.08	0.14	0.24	0.24	
0.28	0.1	0.14	0.2	0.28	
0	0	0.61	0.23	0.16	
0.32	0.07	0.15	0.08	0.38	
0.23	0.12	0.09	0.12	0.44	
0.29	0.14	0.07	0.08	0.42	
0.63	0.23	0	0	0.14	
0.33	0.07	0.22	0.08	0.3	
0.6	0.28	0	0	0.12	
0.74	0.19	0	0	0.07	
0.35	0.15	0.21	0.04	0.25	
0.31	0.07	0.09	0.13	0.4	
0	0	0.35	0.23	0.42	
0.27	0.14	0.13	0.12	0.34	
0.41	0.09	0.21	0.17	0.12	
0.32	0.08	0.32	0.17	0.11	
0	0	0.55	0.44	0.01	
0	0	0.61	0.34	0.05	
