0.63	0.11	0.09	0.03	0.07	0.07	
0.79	0.02	0	0	0.04	0.15	
0.47	0	0.04	0.08	0.11	0.3	
0.55	0.14	0.11	0.05	0	0.15	
0.52	0.06	0.15	0.07	0.05	0.15	
0.69	0.07	0.05	0	0.06	0.13	
0.35	0.2	0.12	0.11	0.04	0.18	
0	0.25	0.16	0.08	0.1	0.41	
0	0.07	0.11	0.06	0.25	0.51	
0	0.17	0.14	0.31	0	0.38	
0.14	0.14	0.21	0.01	0.08	0.42	
0.24	0.05	0.21	0.14	0.11	0.25	
0.33	0.2	0.05	0.2	0.01	0.21	
0.2	0	0.22	0.24	0.11	0.23	
0.34	0.08	0	0	0.11	0.47	
0.32	0.03	0.07	0.11	0.07	0.4	
0.31	0	0.11	0.19	0.18	0.21	
0.28	0	0.25	0.07	0.14	0.26	
0.74	0	0.01	0	0.05	0.2	
0	0.05	0.12	0.09	0	0.74	
0.01	0.18	0.1	0.12	0	0.59	
0.15	0.06	0.17	0.12	0.03	0.47	
0.21	0.22	0.09	0.05	0.14	0.29	
0.18	0.11	0.34	0.05	0.1	0.22	
0.13	0.16	0.15	0.07	0.08	0.41	
0.21	0.12	0.26	0.05	0.04	0.32	
0.12	0.35	0.23	0.02	0.12	0.16	
0.22	0.08	0.13	0.1	0.15	0.32	
0.12	0.13	0.09	0.1	0.27	0.29	
0.25	0.15	0.01	0.2	0.06	0.33	
0.27	0	0.12	0.1	0.23	0.28	
0.3	0.04	0.11	0.14	0.11	0.3	
0.45	0.09	0.24	0.13	0.02	0.07	
0.5	0.01	0.04	0.31	0.08	0.06	
0.3	0	0.08	0.25	0.12	0.25	
0.5	0	0.06	0.09	0.17	0.18	
0.59	0	0.18	0.11	0	0.12	
0.1	0.11	0.46	0.04	0.05	0.24	
0.37	0	0.28	0.05	0.15	0.15	
0.35	0.04	0.43	0	0.04	0.14	
0.3	0.1	0.44	0.01	0.07	0.08	
0.36	0	0.31	0.03	0.12	0.18	
0.51	0.09	0.15	0.02	0.09	0.14	
0.52	0.07	0.17	0	0.15	0.09	
0.71	0.16	0	0.05	0.06	0.02	
0.85	0	0	0.05	0.04	0.06	
0.44	0	0.03	0.24	0.15	0.14	
0.51	0.09	0	0.23	0.13	0.04	
0.46	0	0	0.24	0.3	0	
0.55	0	0.14	0.09	0.22	0	
0.61	0	0.03	0.15	0.11	0.1	
0.52	0	0.08	0.26	0.13	0.01	
0.55	0	0.1	0.23	0.12	0	
0.49	0	0.24	0.11	0.12	0.04	
0.61	0	0.15	0	0.24	0	
0.61	0	0.12	0.18	0.09	0	
0.83	0	0.04	0.04	0.04	0.05	
0.63	0	0.11	0.11	0.15	0	
0.73	0	0.1	0	0.13	0.04	
0.98	0	0	0.02	0	0	
