1.0	0	0	0	0	0	
0.6	0	0.37	0	0.03	0	
0.59	0	0.3	0	0	0.11	
0.32	0	0.31	0.14	0.17	0.06	
0.42	0.04	0.24	0.18	0.06	0.06	
0.53	0.03	0.26	0.03	0.06	0.09	
0.54	0	0.12	0.12	0.17	0.05	
0	0	0.66	0.18	0.1	0.06	
0	0	0.51	0.13	0.16	0.2	
0	0	0.29	0.16	0.31	0.24	
0	0	0.3	0.17	0.32	0.21	
0.07	0.11	0.15	0.19	0.27	0.21	
0.11	0	0.13	0.32	0.12	0.32	
0.11	0	0.04	0.22	0.26	0.37	
0.17	0	0	0.2	0.27	0.36	
0.26	0	0	0.22	0.15	0.37	
0.42	0	0	0.18	0.14	0.26	
0.36	0	0.05	0.11	0.32	0.16	
0.67	0.04	0.06	0.03	0	0.2	
0	0	0	0	0	1.0	
0.05	0.05	0.04	0	0	0.86	
0.2	0.14	0	0	0	0.66	
0.22	0.09	0.03	0.06	0	0.6	
0.16	0.23	0	0	0	0.61	
0.32	0.07	0.14	0	0	0.47	
0.16	0.25	0.09	0.04	0	0.46	
0.23	0.26	0	0	0	0.51	
0.14	0.42	0.03	0.09	0	0.32	
0.4	0.32	0.03	0.1	0	0.15	
0.03	0.07	0.05	0.06	0	0.79	
0.49	0	0	0.04	0	0.47	
0.87	0.04	0	0.05	0	0.04	
0.8	0	0.14	0.06	0	0	
0.54	0.11	0	0.04	0	0.31	
0.62	0.11	0.06	0.07	0.05	0.09	
0.82	0	0.09	0.03	0	0.06	
0.51	0.18	0.23	0.03	0.05	0	
0.68	0.12	0.2	0	0	0	
0.42	0.11	0.44	0.03	0	0	
0.13	0.03	0.69	0.11	0.04	0	
0.31	0.09	0.6	0	0	0	
0.23	0.09	0.68	0	0	0	
0.37	0.35	0.17	0	0.11	0	
0.37	0.38	0.15	0	0.1	0	
0.51	0	0	0.11	0	0.38	
0.81	0	0.05	0.05	0	0.09	
0.66	0	0	0.29	0.05	0	
0.66	0.06	0.05	0.16	0.03	0.04	
0.41	0	0	0.38	0.12	0.09	
0.54	0	0	0.11	0.12	0.23	
0.53	0	0	0.3	0.17	0	
0.48	0	0.04	0.18	0.19	0.11	
0.43	0	0	0.19	0.38	0	
0.38	0	0.03	0.23	0.27	0.09	
0.46	0.03	0	0.11	0.4	0	
0.35	0.06	0	0.13	0.46	0	
0.47	0	0.03	0.32	0.18	0	
0.44	0.03	0.07	0.02	0.2	0.24	
0.9	0	0.04	0.03	0.03	0	
0.73	0.09	0.04	0	0.14	0	
