0.1	0.14	0.05	0.15	0.06	0.5	
0.03	0.11	0.09	0.14	0.01	0.62	
0.11	0.22	0.17	0.03	0	0.47	
0.19	0.06	0	0.07	0.04	0.64	
0.06	0.11	0.13	0.09	0	0.61	
0.1	0.05	0.19	0.02	0	0.64	
0.09	0.16	0.15	0.06	0	0.54	
0.11	0.11	0.13	0.05	0	0.6	
0.08	0.05	0.05	0.06	0	0.76	
0.13	0.13	0.13	0.05	0	0.56	
0.07	0.09	0.06	0.1	0	0.68	
0.09	0.17	0	0.11	0	0.63	
0.1	0.06	0.02	0.1	0	0.72	
0.05	0.04	0.06	0	0	0.85	
0.01	0.07	0.04	0.03	0	0.85	
0.23	0.07	0	0.07	0.05	0.58	
0.07	0.13	0.25	0.06	0	0.49	
0.07	0.02	0.1	0.08	0.17	0.56	
0.09	0.06	0.16	0.02	0	0.67	
0.08	0	0.1	0	0	0.82	
0.06	0.04	0.09	0.07	0	0.74	
0.13	0.04	0.07	0.07	0.07	0.62	
0.06	0.01	0.2	0.07	0	0.66	
0	0.08	0	0.11	0	0.81	
0	0	0.19	0	0	0.81	
0.09	0.1	0.05	0	0.07	0.69	
0.17	0.09	0	0.07	0.03	0.64	
0	0.11	0.08	0.08	0.09	0.64	
0.06	0	0.13	0	0.06	0.75	
0.08	0	0.1	0.04	0	0.78	
0.03	0.03	0	0	0	0.94	
0.07	0	0	0	0	0.93	
0.01	0.09	0.09	0	0.07	0.74	
0.09	0.09	0	0.09	0.03	0.7	
0.03	0.11	0.12	0.06	0.04	0.64	
0.15	0.12	0	0	0.04	0.69	
0.14	0	0	0.05	0	0.81	
0.16	0.07	0.16	0	0.04	0.57	
0.17	0.07	0	0	0.06	0.7	
0.05	0.13	0	0	0.02	0.8	
0.13	0.06	0	0.08	0.12	0.61	
0.07	0.1	0	0.03	0.11	0.69	
0.06	0.11	0.02	0.01	0.03	0.77	
0.2	0	0	0	0.01	0.79	
0.15	0.07	0.01	0.07	0.15	0.55	
0.13	0.06	0.04	0.06	0.21	0.5	
0.15	0	0.14	0.1	0.04	0.57	
0.13	0	0	0.05	0.16	0.66	
0.25	0	0	0	0.2	0.55	
0.09	0.06	0	0	0.16	0.69	
0.18	0	0.06	0.08	0.03	0.65	
0.16	0.04	0.08	0.13	0.11	0.48	
0.17	0	0.03	0.05	0	0.75	
0.12	0.07	0	0.02	0.06	0.73	
0.2	0.06	0.06	0.08	0.19	0.41	
0.07	0.1	0.15	0	0.1	0.58	
0.06	0.12	0	0	0.24	0.58	
0.09	0.07	0.11	0.18	0	0.55	
0.16	0	0.11	0	0.13	0.6	
0.02	0.05	0.03	0.06	0	0.84	
