0.49	0.14	0.08	0.08	0.21	
0.42	0.11	0.17	0.09	0.21	
0.36	0.11	0.2	0.07	0.26	
0.15	0.06	0.37	0.22	0.2	
0.39	0.08	0.21	0.12	0.2	
0.2	0.06	0.37	0.27	0.1	
0.16	0.09	0.33	0.12	0.3	
0.31	0.06	0.29	0.15	0.19	
0.26	0.16	0.35	0.18	0.05	
0.26	0.13	0.08	0.1	0.43	
0.34	0.09	0.16	0.14	0.27	
0.23	0.19	0.08	0.1	0.4	
0.21	0.09	0.09	0.23	0.38	
0.39	0.13	0	0	0.48	
0.35	0.11	0.22	0.13	0.19	
0.44	0.13	0.14	0.07	0.22	
0.4	0.1	0.13	0.11	0.26	
0.25	0.04	0.18	0.15	0.38	
0.06	0.05	0.37	0.18	0.34	
0.33	0.07	0.04	0.11	0.45	
0.2	0.03	0.33	0.14	0.3	
0.27	0.1	0.12	0.18	0.33	
0.35	0.12	0.29	0.06	0.18	
0.27	0.11	0.15	0.13	0.34	
0.24	0.13	0.13	0.16	0.34	
0.23	0.05	0.2	0.17	0.35	
0.17	0.14	0.36	0.16	0.17	
0.54	0.19	0.14	0	0.13	
0.32	0.09	0.14	0.25	0.2	
0.41	0.04	0.28	0.13	0.14	
0.28	0.04	0.3	0.12	0.26	
0.22	0.11	0.3	0.13	0.24	
0.13	0.02	0.3	0.24	0.31	
0.12	0.07	0.4	0.16	0.25	
0.32	0.07	0.14	0.14	0.33	
0.6	0.21	0	0	0.19	
0.29	0.08	0.17	0.13	0.33	
0.42	0.16	0.16	0.05	0.21	
0.61	0.11	0.06	0	0.22	
0.01	0.13	0.29	0.23	0.34	
0.37	0.2	0.01	0.1	0.32	
0.45	0.22	0.11	0.02	0.2	
0.08	0.05	0.39	0.25	0.23	
0.16	0.05	0.07	0.34	0.38	
0.25	0.16	0.3	0.09	0.2	
0.5	0.17	0.1	0	0.23	
0.3	0.05	0.18	0.12	0.35	
0.43	0.07	0.13	0.06	0.31	
0.08	0	0.53	0.14	0.25	
0.38	0.03	0.19	0.05	0.35	
0.21	0.09	0.34	0.15	0.21	
0.29	0.18	0.21	0.12	0.2	
0.38	0.1	0.09	0.06	0.37	
0.16	0.03	0.37	0.16	0.28	
0.06	0.04	0.25	0.31	0.34	
0.34	0.12	0.03	0.29	0.22	
0.1	0.03	0.4	0.25	0.22	
0.45	0.08	0.16	0.14	0.17	
0.5	0.14	0.02	0.14	0.2	
0.51	0.19	0	0.01	0.29	
