0.42	0.13	0.18	0.05	0.22	
0.08	0.05	0.38	0.28	0.21	
0.07	0.04	0.43	0.21	0.25	
0.54	0.17	0.06	0.03	0.2	
0.17	0.09	0.25	0.19	0.3	
0.29	0.06	0.31	0.11	0.23	
0.58	0.16	0.08	0.05	0.13	
0.24	0.1	0.24	0.25	0.17	
0.4	0.02	0.1	0.14	0.34	
0.21	0.18	0.25	0.11	0.25	
0.36	0.09	0.08	0.19	0.28	
0.32	0.03	0.23	0.11	0.31	
0.29	0.14	0.15	0.12	0.3	
0.27	0.18	0.1	0.06	0.39	
0.4	0.04	0.16	0.1	0.3	
0.34	0.09	0.17	0.12	0.28	
0.52	0.12	0.09	0.11	0.16	
0.32	0.09	0.09	0.12	0.38	
0.04	0.05	0.35	0.3	0.26	
0.14	0.17	0.18	0.19	0.32	
0.19	0.03	0.37	0.15	0.26	
0.26	0.05	0.26	0.15	0.28	
0.38	0.18	0.09	0.07	0.28	
0.31	0.16	0.1	0.08	0.35	
0.2	0.11	0.2	0.17	0.32	
0.33	0.14	0.18	0.07	0.28	
0.38	0.12	0.12	0.06	0.32	
0.62	0.1	0.1	0.04	0.14	
0.27	0.07	0.29	0.16	0.21	
0.06	0.04	0.41	0.21	0.28	
0.22	0.12	0.39	0.15	0.12	
0.17	0.08	0.44	0.14	0.17	
0.24	0.09	0.25	0.17	0.25	
0.2	0.05	0.43	0.25	0.07	
0.29	0.04	0.26	0.2	0.21	
0.52	0.09	0.01	0.02	0.36	
0.46	0.24	0.08	0.07	0.15	
0.44	0.17	0.08	0.03	0.28	
0.18	0.05	0.33	0.21	0.23	
0.28	0.07	0.11	0.07	0.47	
0.29	0.13	0.2	0.08	0.3	
0.48	0.07	0.09	0.12	0.24	
0.36	0.1	0.21	0.07	0.26	
0.16	0.07	0.12	0.41	0.24	
0.47	0.08	0	0.01	0.44	
0.41	0.15	0.03	0.06	0.35	
0.31	0.13	0.18	0.13	0.25	
0.1	0.02	0.4	0.26	0.22	
0.23	0.06	0.31	0.13	0.27	
0.19	0.19	0.09	0.02	0.51	
0.14	0.09	0.3	0.18	0.29	
0.36	0.09	0.21	0.09	0.25	
0.29	0.06	0.3	0.13	0.22	
0.42	0.12	0.18	0.03	0.25	
0.56	0.13	0.03	0.06	0.22	
0.29	0.07	0.12	0.18	0.34	
0.13	0.09	0.24	0.22	0.32	
0.19	0.04	0.2	0.29	0.28	
0.42	0.16	0.11	0.05	0.26	
0.2	0.15	0.3	0.17	0.18	
