0.34	0.09	0.13	0.07	0.06	0.31	
0.11	0.07	0.23	0.06	0.03	0.5	
0.16	0.1	0.2	0.05	0.03	0.46	
0.22	0.08	0.06	0.13	0.06	0.45	
0.27	0.13	0.21	0	0	0.39	
0.22	0.04	0.12	0.06	0.09	0.47	
0	0.03	0.07	0.37	0.15	0.38	
0.15	0.04	0.08	0.11	0.04	0.58	
0.53	0	0	0.05	0.02	0.4	
0	0.17	0.28	0.07	0.02	0.46	
0.37	0.03	0.1	0	0	0.5	
0.29	0.04	0.13	0	0	0.54	
0.12	0.02	0.1	0.22	0.14	0.4	
0.18	0.06	0.15	0.03	0.02	0.56	
0.23	0.1	0.14	0	0	0.53	
0.09	0	0	0.31	0.15	0.45	
0.34	0	0	0.04	0	0.62	
0.05	0.14	0.27	0.06	0.04	0.44	
0.17	0	0	0.29	0.12	0.42	
0.16	0.04	0.09	0.08	0.03	0.6	
0.31	0.05	0.07	0.13	0.07	0.37	
0	0	0	0.3	0.13	0.57	
0.37	0.09	0.25	0	0	0.29	
0.27	0	0	0.16	0.15	0.42	
0.28	0.07	0.22	0.07	0.06	0.3	
0.18	0.17	0.27	0	0	0.38	
0	0.11	0.24	0.11	0.05	0.49	
0	0.19	0.39	0.04	0.04	0.34	
0.09	0.14	0.2	0.08	0.05	0.44	
0.5	0	0	0.05	0.04	0.41	
0.24	0.07	0.17	0	0	0.52	
0.11	0.1	0.19	0.1	0.01	0.49	
0.21	0	0	0.11	0.03	0.65	
0	0.04	0.05	0.3	0.09	0.52	
0.37	0.03	0.07	0.08	0.09	0.36	
0.14	0	0	0.25	0.11	0.5	
0	0.07	0.29	0.08	0.03	0.53	
0.41	0	0	0.08	0.03	0.48	
0.4	0.13	0.15	0	0	0.32	
0.12	0.05	0.12	0.06	0.02	0.63	
0.09	0.08	0.19	0.13	0.01	0.5	
0.23	0.1	0.2	0	0	0.47	
0	0.1	0.17	0.16	0.07	0.5	
0.12	0.09	0.16	0.08	0.07	0.48	
0.2	0.14	0.24	0	0	0.42	
0.54	0.02	0.07	0	0	0.37	
0	0.19	0.2	0.19	0.07	0.35	
0.23	0.02	0.2	0.1	0.05	0.4	
0	0.06	0.1	0.16	0.11	0.57	
0.59	0.06	0.06	0	0	0.29	
0	0.06	0.09	0.2	0.08	0.57	
0.37	0.05	0.03	0.07	0.03	0.45	
0	0.12	0.24	0.16	0.05	0.43	
0.27	0.13	0.3	0	0	0.3	
0.36	0.03	0.14	0.08	0.05	0.34	
0.31	0.03	0.05	0.11	0.03	0.47	
0.2	0.15	0.29	0.07	0.06	0.23	
0	0.06	0.15	0.16	0.02	0.61	
0.15	0	0	0.25	0.22	0.38	
0.34	0.02	0.08	0.08	0.08	0.4	
