0.2	0.4	0.12	0.08	0.06	0.08	0.06	
0.4	0.2	0.25	0.15	0	0	0	
0.4	0	0.14	0.06	0.18	0.19	0.03	
0.2	0.4	0.26	0.14	0	0	0	
0.4	0.4	0	0	0.06	0.09	0.05	
0.6	0.2	0	0	0.03	0.14	0.03	
0.2	0	0.15	0.05	0.26	0.2	0.14	
0	0.4	0.15	0.05	0.13	0.15	0.12	
0.4	0.4	0.15	0.05	0	0	0	
0.2	0.6	0	0	0.07	0.09	0.04	
0.4	0	0.32	0.08	0.09	0.06	0.05	
0.2	0.2	0	0	0.28	0.23	0.09	
0.4	0.2	0.1	0.1	0.13	0.05	0.02	
0.2	0.2	0.13	0.07	0.11	0.19	0.1	
0.6	0.4	0	0	0	0	0	
0.4	0.14	0.12	0.08	0.07	0.12	0.07	
0.4	0.32	0	0	0.07	0.09	0.12	
0.2	0.17	0	0	0.32	0.19	0.12	
0.2	0.36	0.11	0.09	0.04	0.08	0.12	
0	0.32	0	0	0.17	0.26	0.25	
0.6	0.17	0.13	0.07	0	0	0.03	
0.2	0.31	0	0	0.2	0.16	0.13	
0.2	0.31	0.14	0.06	0.08	0.06	0.15	
0.6	0.37	0	0	0	0	0.03	
0.2	0.2	0	0	0.3	0.22	0.08	
0	0.33	0.15	0.05	0.17	0.16	0.14	
0.4	0.36	0.11	0.09	0	0	0.04	
0.4	0.2	0.13	0.07	0.09	0.1	0.01	
0	0.44	0.12	0.08	0.09	0.09	0.18	
0.4	0	0.35	0.25	0	0	0	
0.49	0	0.34	0.06	0	0	0.11	
0.33	0.4	0	0	0.02	0.1	0.15	
0.33	0.18	0.13	0.07	0.07	0.1	0.12	
0.47	0.35	0	0	0	0	0.18	
0.35	0.2	0	0	0.2	0.13	0.12	
0.36	0.34	0.15	0.05	0	0	0.1	
0.14	0.6	0.13	0.07	0	0	0.06	
0.33	0	0.12	0.08	0.17	0.13	0.17	
0.2	0.4	0	0	0.16	0.17	0.07	
0	0.54	0	0	0.16	0.14	0.16	
0.34	0.4	0.17	0.03	0	0	0.06	
0.33	0	0.12	0.08	0.17	0.16	0.14	
0.67	0	0	0	0.1	0.05	0.18	
0	0.4	0.1	0.1	0.14	0.15	0.11	
0.2	0.19	0.12	0.08	0.15	0.18	0.08	
0.31	0.2	0	0	0.16	0.16	0.17	
0	0.6	0	0	0.18	0.15	0.07	
0.75	0	0	0	0.07	0.08	0.1	
0.2	0.2	0.15	0.05	0.1	0.21	0.09	
0.2	0.2	0	0	0.24	0.19	0.17	
0.2	0.4	0	0	0.18	0.16	0.06	
0.2	0.4	0.33	0.07	0	0	0	
0	0.4	0.23	0.17	0.12	0.06	0.02	
0.6	0.2	0	0	0.09	0.06	0.05	
0.4	0	0.16	0.04	0.17	0.14	0.09	
0.6	0.4	0	0	0	0	0	
0.4	0.4	0.13	0.07	0	0	0	
0	0.2	0.11	0.09	0.21	0.27	0.12	
0.2	0.4	0.11	0.09	0.06	0.12	0.02	
0.4	0	0.27	0.13	0.08	0.09	0.03	
