0.11	0.1	0.3	0.19	0.3	
0.62	0.12	0	0	0.26	
0.11	0.08	0.22	0.29	0.3	
0.27	0.1	0.11	0.08	0.44	
0.33	0.08	0.1	0.12	0.37	
0.22	0.01	0.28	0.26	0.23	
0.55	0.12	0	0	0.33	
0.29	0.04	0.18	0.08	0.41	
0.17	0.27	0.17	0.22	0.17	
0.33	0.08	0.17	0.22	0.2	
0.29	0.08	0.3	0.13	0.2	
0.31	0.08	0.29	0.07	0.25	
0.12	0.02	0.55	0.18	0.13	
0.42	0.23	0	0.16	0.19	
0.43	0.14	0.33	0	0.1	
0.26	0.08	0.2	0.18	0.28	
0.25	0.1	0.29	0.14	0.22	
0.4	0.13	0.01	0.04	0.42	
0.32	0.08	0.22	0.08	0.3	
0.2	0.06	0.29	0.23	0.22	
0.18	0.1	0.33	0.12	0.27	
0.44	0.11	0.07	0.2	0.18	
0.19	0.03	0.3	0.15	0.33	
0.04	0.05	0.3	0.29	0.32	
0.47	0.12	0.07	0.04	0.3	
0.33	0.1	0.18	0.07	0.32	
0.42	0.19	0.11	0.02	0.26	
0.56	0.1	0.1	0.01	0.23	
0.23	0.05	0.25	0.37	0.1	
0.14	0.15	0.28	0.06	0.37	
0.2	0.06	0.26	0.15	0.33	
0.32	0.05	0.2	0.18	0.25	
0.41	0.07	0.21	0.17	0.14	
0.35	0.1	0.18	0.05	0.32	
0.34	0.11	0.24	0.15	0.16	
0.17	0.01	0.26	0.19	0.37	
0.1	0.05	0.35	0.2	0.3	
0.52	0.2	0.06	0.06	0.16	
0.31	0.26	0.06	0.12	0.25	
0.28	0.09	0.24	0.12	0.27	
0.58	0.15	0.1	0.02	0.15	
0.22	0.07	0.25	0.17	0.29	
0.4	0.18	0.04	0.1	0.28	
0.2	0.05	0.25	0.25	0.25	
0.23	0.07	0.3	0.07	0.33	
0.2	0.06	0.19	0.35	0.2	
0.39	0.09	0.11	0.15	0.26	
0.25	0.15	0.22	0.14	0.24	
0	0.07	0.35	0.29	0.29	
0.53	0.11	0.19	0.1	0.07	
0.13	0.04	0.28	0.31	0.24	
0.44	0.16	0.08	0.1	0.22	
0.27	0.05	0.2	0.19	0.29	
0.1	0.06	0.36	0.08	0.4	
0.3	0.13	0.22	0.05	0.3	
0.28	0.16	0.36	0.02	0.18	
0.33	0.1	0.13	0.03	0.41	
0.53	0.13	0.06	0.01	0.27	
0.51	0.12	0	0.11	0.26	
0.11	0.05	0.25	0.07	0.52	
