0.4	0.16	0.01	0.06	0.37	
0.49	0.14	0.03	0.08	0.26	
0.24	0.05	0.2	0.34	0.17	
0.36	0.06	0.08	0.06	0.44	
0.3	0.04	0.27	0.17	0.22	
0.23	0.03	0.21	0.28	0.25	
0.09	0.04	0.38	0.32	0.17	
0.28	0.06	0.21	0.12	0.33	
0.25	0.2	0.17	0.14	0.24	
0.36	0.22	0.14	0.03	0.25	
0.44	0.07	0.23	0.08	0.18	
0.29	0.16	0.14	0.08	0.33	
0.19	0.05	0.28	0.12	0.36	
0.37	0.14	0.25	0	0.24	
0.15	0.06	0.4	0.12	0.27	
0.39	0.14	0.1	0.14	0.23	
0.47	0.21	0	0	0.32	
0.49	0.09	0.03	0.04	0.35	
0.14	0.05	0.34	0.17	0.3	
0.07	0.03	0.44	0.19	0.27	
0.36	0.12	0.18	0.2	0.14	
0.27	0.07	0.22	0.2	0.24	
0.39	0.17	0.2	0.09	0.15	
0.46	0.15	0.16	0.05	0.18	
0.22	0.05	0.3	0.21	0.22	
0.25	0.06	0.2	0.23	0.26	
0.1	0.04	0.41	0.19	0.26	
0.21	0.08	0.13	0.19	0.39	
0.3	0.09	0.29	0.06	0.26	
0.44	0.17	0	0.04	0.35	
0.44	0.11	0.1	0.1	0.25	
0.22	0.15	0.22	0.17	0.24	
0.22	0.13	0.16	0.17	0.32	
0.39	0.07	0.25	0.13	0.16	
0.27	0.09	0.21	0.1	0.33	
0.18	0.05	0.26	0.21	0.3	
0.24	0.12	0.2	0.12	0.32	
0.33	0.1	0.2	0.13	0.24	
0.32	0.1	0.3	0.08	0.2	
0.39	0.08	0.23	0.16	0.14	
0.31	0.1	0.17	0.19	0.23	
0.36	0.15	0.15	0	0.34	
0.14	0.02	0.26	0.31	0.27	
0.47	0.1	0.05	0	0.38	
0.34	0.05	0.24	0.13	0.24	
0.34	0.1	0.19	0.2	0.17	
0.29	0.16	0.17	0.04	0.34	
0.35	0.05	0.26	0.16	0.18	
0.24	0.11	0.15	0.06	0.44	
0.16	0.16	0.15	0.1	0.43	
0.45	0.12	0.09	0.08	0.26	
0.23	0.09	0.26	0.11	0.31	
0	0	0.41	0.37	0.22	
0.08	0.06	0.19	0.28	0.39	
0.21	0.14	0.26	0.17	0.22	
0.16	0.07	0.35	0.19	0.23	
0.39	0.19	0.1	0.07	0.25	
0.56	0.23	0	0	0.21	
0.34	0.03	0.22	0.04	0.37	
0.58	0.07	0.2	0.13	0.02	
