0.21	0.03	0.29	0.28	0.19	
0.14	0.05	0.27	0.23	0.31	
0.37	0.13	0.17	0.15	0.18	
0.12	0.09	0.32	0.21	0.26	
0.62	0.15	0	0	0.23	
0.53	0.19	0	0	0.28	
0.31	0.13	0.14	0.1	0.32	
0.39	0.17	0.09	0.13	0.22	
0.31	0.06	0.1	0.17	0.36	
0	0	0.41	0.37	0.22	
0.23	0.06	0.23	0.3	0.18	
0.19	0.05	0.29	0.04	0.43	
0.23	0.05	0.3	0.01	0.41	
0.15	0.11	0.39	0.01	0.34	
0.69	0.21	0	0	0.1	
0.21	0.05	0.39	0.21	0.14	
0.27	0.07	0.32	0.22	0.12	
0.44	0.13	0.11	0.13	0.19	
0.41	0.19	0.18	0.1	0.12	
0.18	0.08	0.24	0.1	0.4	
0	0	0.42	0.48	0.1	
0.34	0.16	0.2	0.08	0.22	
0	0	0.44	0.21	0.35	
0.53	0.22	0	0	0.25	
0.34	0.14	0.18	0.05	0.29	
0.52	0.19	0	0	0.29	
0.35	0.15	0	0.18	0.32	
0.6	0.08	0	0	0.32	
0.17	0.06	0.4	0.11	0.26	
0.15	0	0.12	0.13	0.6	
0.23	0.21	0.18	0.02	0.36	
0	0	0.38	0.24	0.38	
0.52	0.19	0	0	0.29	
0.54	0.13	0	0	0.33	
0.16	0	0.33	0.11	0.4	
0.39	0.06	0.18	0.05	0.32	
0.36	0.05	0.23	0	0.36	
0.2	0.01	0.29	0.14	0.36	
0.6	0.35	0	0	0.05	
0	0	0.48	0.23	0.29	
0.21	0.08	0.13	0.22	0.36	
0	0	0.31	0.44	0.25	
0.17	0.08	0.06	0.33	0.36	
0.22	0.08	0.31	0.17	0.22	
0.39	0.12	0.12	0.05	0.32	
0.37	0.1	0.12	0	0.41	
0.37	0.17	0.13	0	0.33	
0.16	0.07	0.4	0.24	0.13	
0.46	0.13	0.14	0	0.27	
0.65	0.17	0	0	0.18	
0.41	0.12	0.14	0.12	0.21	
0.39	0.1	0.16	0	0.35	
0.44	0.09	0.17	0.16	0.14	
0	0	0.36	0.34	0.3	
0.63	0.2	0	0	0.17	
0.2	0.1	0.29	0.3	0.11	
0	0	0.44	0.5	0.06	
0.36	0.17	0.22	0.09	0.16	
0	0	0.43	0.25	0.32	
0.57	0.22	0	0	0.21	
