0	0	0.33	0.33	0.34	
0.2	0.08	0.28	0.17	0.27	
0.4	0.15	0.03	0.15	0.27	
0.48	0.11	0.16	0.04	0.21	
0.37	0.2	0.05	0.12	0.26	
0.58	0.21	0	0	0.21	
0.19	0.09	0.26	0.21	0.25	
0.19	0.05	0.25	0.26	0.25	
0.18	0.05	0.19	0.26	0.32	
0.41	0.06	0	0	0.53	
0.17	0	0.32	0.13	0.38	
0.27	0.07	0.46	0	0.2	
0.25	0.05	0.28	0.12	0.3	
0.32	0.04	0.06	0.12	0.46	
0.24	0	0.33	0.09	0.34	
0.59	0.2	0	0	0.21	
0.25	0.09	0.26	0.16	0.24	
0.19	0.07	0.24	0.17	0.33	
0.45	0.09	0.12	0.16	0.18	
0.27	0.39	0.17	0.11	0.06	
0.38	0.14	0.13	0.2	0.15	
0.26	0.08	0.24	0.21	0.21	
0	0	0.41	0.37	0.22	
0.41	0.05	0.05	0.13	0.36	
0	0	0.49	0.19	0.32	
0.6	0.16	0	0	0.24	
0.67	0.15	0	0	0.18	
0.62	0.15	0	0	0.23	
0.06	0.27	0.44	0	0.23	
0	0	0.45	0.3	0.25	
0.2	0.09	0.39	0.22	0.1	
0.22	0.06	0.28	0.19	0.25	
0.39	0.12	0.23	0.1	0.16	
0.2	0.07	0.44	0.2	0.09	
0.42	0.08	0.06	0.09	0.35	
0.58	0.26	0	0	0.16	
0.17	0.06	0.42	0.16	0.19	
0.17	0.06	0.21	0.24	0.32	
0.16	0.09	0.18	0.29	0.28	
0.49	0.11	0.12	0.14	0.14	
0.08	0.06	0.23	0.32	0.31	
0.34	0.15	0.22	0	0.29	
0.42	0.05	0.22	0	0.31	
0.36	0.16	0	0.02	0.46	
0.44	0.1	0	0.03	0.43	
0.26	0.19	0.25	0.04	0.26	
0.41	0.07	0	0	0.52	
0.18	0.09	0.26	0.22	0.25	
0.19	0.1	0.26	0.2	0.25	
0.32	0.03	0	0	0.65	
0.16	0.03	0.26	0.21	0.34	
0.37	0.12	0.09	0.09	0.33	
0.47	0.11	0.15	0.15	0.12	
0	0	0.45	0.28	0.27	
0.32	0.17	0.23	0.04	0.24	
0.5	0.26	0	0	0.24	
0.3	0.19	0.17	0.14	0.2	
0	0	0.5	0.35	0.15	
0.4	0.08	0.34	0	0.18	
0.48	0.04	0.04	0.28	0.16	
