0.33	0	0.17	0.11	0.39	
0.19	0	0.31	0.27	0.23	
0.41	0.04	0.22	0.12	0.21	
0.45	0	0.1	0.17	0.28	
0.44	0.06	0.21	0.13	0.16	
0.43	0.04	0.14	0.19	0.2	
0.36	0.41	0	0	0.23	
0.16	0.09	0.38	0.28	0.09	
0.19	0.06	0.25	0.08	0.42	
0.04	0.3	0.32	0.27	0.07	
0.41	0.09	0.1	0.16	0.24	
0.21	0.07	0.44	0.16	0.12	
0.69	0.07	0	0	0.24	
0.21	0	0.32	0.06	0.41	
0.42	0.06	0.04	0	0.48	
0.22	0.01	0.21	0.32	0.24	
0.2	0.05	0.28	0.19	0.28	
0.15	0.04	0.22	0.29	0.3	
0.19	0.32	0.19	0.11	0.19	
0.3	0.29	0.11	0.08	0.22	
0	0	0.36	0.3	0.34	
0.22	0.05	0.26	0.23	0.24	
0.51	0.09	0.11	0	0.29	
0.21	0.06	0.25	0.18	0.3	
0.18	0.07	0.23	0.17	0.35	
0.19	0.1	0.25	0.05	0.41	
0.53	0.28	0	0	0.19	
0.47	0.1	0.17	0.07	0.19	
0.45	0.16	0.12	0	0.27	
0.24	0.09	0.24	0.01	0.42	
0.36	0.11	0.16	0.09	0.28	
0.24	0.07	0.31	0.24	0.14	
0.08	0.08	0.38	0.16	0.3	
0.38	0.09	0.23	0.06	0.24	
0	0	0.46	0.31	0.23	
0.28	0.21	0.12	0.18	0.21	
0.55	0.19	0	0	0.26	
0.36	0.12	0.11	0.16	0.25	
0.32	0.01	0.33	0.17	0.17	
0.43	0.12	0.14	0.13	0.18	
0.5	0.13	0	0	0.37	
0.14	0.06	0.15	0.25	0.4	
0.51	0.08	0	0	0.41	
0	0	0.61	0.25	0.14	
0.54	0.21	0	0	0.25	
0.16	0.01	0.14	0.17	0.52	
0.14	0.08	0.29	0.1	0.39	
0.51	0.05	0.18	0.11	0.15	
0.22	0.02	0.22	0.08	0.46	
0.28	0.36	0.08	0.09	0.19	
0.41	0.13	0.16	0.11	0.19	
0.16	0.1	0.22	0.13	0.39	
0.25	0.05	0.18	0.29	0.23	
0.21	0.06	0.34	0.03	0.36	
0.71	0.12	0	0	0.17	
0.35	0.19	0.11	0.22	0.13	
0.16	0.07	0.2	0.39	0.18	
0.37	0.14	0.24	0.02	0.23	
0	0	0.45	0.26	0.29	
0.38	0.14	0.19	0	0.29	
