0.38	0.15	0.14	0.11	0.22	
0.25	0.03	0.2	0.19	0.33	
0.35	0.16	0.18	0.09	0.22	
0.08	0.04	0.3	0.19	0.39	
0.37	0.13	0.17	0.21	0.12	
0.13	0	0.32	0.31	0.24	
0.36	0.13	0.09	0.19	0.23	
0.31	0.08	0.11	0.05	0.45	
0.27	0.09	0.23	0.15	0.26	
0.5	0.19	0.16	0.04	0.11	
0.31	0.17	0.32	0.08	0.12	
0.41	0.03	0.32	0.07	0.17	
0.58	0.14	0	0	0.28	
0.23	0.1	0.34	0.24	0.09	
0.48	0.17	0.12	0.08	0.15	
0.38	0.08	0.17	0.06	0.31	
0.17	0.06	0.15	0.21	0.41	
0.14	0.05	0.05	0.13	0.63	
0.3	0.03	0.12	0.15	0.4	
0	0.17	0.31	0.23	0.29	
0.6	0.14	0.16	0.01	0.09	
0.37	0.12	0.22	0.15	0.14	
0.22	0.03	0.33	0.16	0.26	
0.25	0.18	0.2	0.09	0.28	
0.07	0.03	0.41	0.2	0.29	
0.26	0.09	0.37	0.02	0.26	
0.43	0.18	0.08	0.05	0.26	
0.13	0.03	0.29	0.17	0.38	
0.43	0.1	0.14	0.09	0.24	
0.24	0.1	0	0.28	0.38	
0.44	0.13	0.11	0.1	0.22	
0.25	0.07	0.24	0.16	0.28	
0.3	0.03	0.25	0.16	0.26	
0.5	0.14	0.11	0.02	0.23	
0.35	0.1	0.18	0.05	0.32	
0.19	0.11	0.35	0.09	0.26	
0.37	0.11	0.13	0.1	0.29	
0.24	0.13	0.19	0.23	0.21	
0.35	0.17	0.2	0.14	0.14	
0.01	0.01	0.38	0.2	0.4	
0.31	0.12	0.15	0.12	0.3	
0.56	0.24	0	0	0.2	
0.11	0.07	0.31	0.15	0.36	
0.34	0.1	0.23	0.05	0.28	
0.3	0.07	0.17	0.43	0.03	
0.1	0.04	0.24	0.28	0.34	
0.34	0.11	0.16	0.09	0.3	
0.2	0.09	0.19	0.17	0.35	
0.43	0.1	0.13	0.16	0.18	
0.31	0.06	0.23	0.19	0.21	
0.32	0.11	0.21	0.11	0.25	
0.35	0.11	0.1	0.1	0.34	
0.16	0.03	0.25	0.31	0.25	
0.27	0.2	0.16	0.07	0.3	
0.21	0.07	0.22	0.11	0.39	
0.23	0.08	0.37	0.08	0.24	
0.22	0.07	0.27	0.12	0.32	
0.5	0.13	0.09	0.09	0.19	
0.39	0.09	0.15	0.03	0.34	
0.35	0.11	0.23	0.09	0.22	
