0.15	0.09	0.06	0.09	0	0	0.61	
0.26	0.09	0	0	0.03	0.02	0.6	
0.07	0	0.11	0.12	0.08	0.02	0.6	
0.04	0	0.13	0.07	0	0.01	0.75	
0.12	0.07	0.02	0.04	0.02	0.02	0.71	
0.14	0.12	0	0	0.05	0.06	0.63	
0.07	0.15	0	0	0.05	0.03	0.7	
0.13	0.07	0.03	0.02	0.02	0.02	0.71	
0.02	0.05	0.12	0.13	0	0	0.68	
0	0.13	0.07	0.06	0.01	0.02	0.71	
0.08	0.02	0.1	0.05	0.01	0.03	0.71	
0.04	0.13	0.02	0.03	0.02	0.03	0.73	
0.09	0.04	0.05	0.09	0	0	0.73	
0.18	0	0.07	0.07	0	0	0.68	
0.06	0.04	0.04	0.04	0.06	0.03	0.73	
0.15	0.06	0	0	0.09	0.03	0.67	
0.22	0	0	0	0.09	0.09	0.6	
0.03	0.22	0.05	0.05	0	0	0.65	
0.07	0.1	0	0.06	0.04	0.06	0.67	
0.08	0.07	0.13	0.08	0	0.03	0.61	
0.02	0.07	0.04	0.03	0.07	0.1	0.67	
0.13	0	0.06	0.06	0.09	0.07	0.59	
0.11	0.02	0.07	0.09	0.02	0.04	0.65	
0.15	0	0.13	0.07	0.03	0.03	0.59	
0.1	0.12	0	0.02	0.05	0.03	0.68	
0.06	0.06	0	0	0.11	0.11	0.66	
0.14	0.05	0	0.08	0.02	0.01	0.7	
0	0.04	0.13	0.08	0.01	0.03	0.71	
0.12	0.03	0.02	0.01	0.03	0.07	0.72	
0.17	0.16	0.05	0.02	0	0.01	0.59	
0.1	0.03	0.07	0.06	0.02	0.02	0.7	
0.09	0.13	0.06	0.05	0.02	0.04	0.61	
0.27	0	0.04	0.04	0	0	0.65	
0.14	0.03	0.08	0.07	0	0	0.68	
0.14	0.12	0	0	0.03	0.04	0.67	
0	0.13	0.05	0.06	0.08	0.04	0.64	
0.02	0.06	0.05	0.07	0.01	0.04	0.75	
0.07	0.03	0.04	0.05	0.05	0.02	0.74	
0.13	0	0.07	0.06	0.01	0.03	0.7	
0.04	0.06	0.04	0.08	0.03	0.02	0.73	
0.05	0.27	0.04	0.01	0.08	0.06	0.49	
0.02	0.01	0.08	0.08	0	0	0.81	
0.09	0	0.02	0.02	0.1	0.09	0.68	
0.05	0.03	0.1	0.11	0.03	0.01	0.67	
0.31	0.1	0	0	0.07	0.05	0.47	
0.13	0	0.13	0.06	0	0	0.68	
0.18	0.15	0.06	0.03	0.02	0.01	0.55	
0.05	0.09	0.02	0.05	0.05	0.06	0.68	
0.04	0	0.02	0.06	0.1	0.06	0.72	
0.08	0.06	0.02	0.04	0.04	0.04	0.72	
0.05	0.23	0.04	0.07	0.05	0.03	0.53	
0.22	0	0.02	0.08	0	0	0.68	
0.04	0.12	0.05	0.03	0.04	0.08	0.64	
0.13	0.08	0.01	0.02	0.01	0.04	0.71	
0.17	0	0.05	0.05	0	0	0.73	
0.04	0.06	0.11	0.1	0.03	0.03	0.63	
0.12	0	0.09	0.07	0	0	0.72	
0.1	0.08	0.04	0.04	0.02	0.01	0.71	
0.05	0.13	0.1	0.08	0.02	0.02	0.6	
0.08	0	0	0	0.09	0.16	0.67	
