0.04	0.12	0.04	0.05	0.06	0.02	0.67	
0.18	0.11	0.02	0.05	0.03	0.01	0.6	
0.1	0.04	0.09	0.05	0.02	0.02	0.68	
0.18	0.06	0.05	0.03	0.01	0.02	0.65	
0.08	0.07	0.07	0.03	0.06	0.03	0.66	
0.03	0	0.05	0.06	0.11	0.1	0.65	
0.05	0.1	0	0	0.06	0.05	0.74	
0.14	0.06	0.07	0.05	0.05	0.03	0.6	
0.2	0.04	0.06	0.06	0	0	0.64	
0	0.22	0.05	0.1	0.02	0.01	0.6	
0.08	0.11	0.05	0.01	0	0.02	0.73	
0.06	0.07	0.08	0.14	0	0	0.65	
0.18	0	0.07	0.05	0.05	0.04	0.61	
0.17	0	0.03	0	0.04	0.06	0.7	
0.11	0	0.05	0.07	0.03	0.06	0.68	
0.02	0	0.03	0.06	0.04	0.06	0.79	
0	0.01	0.02	0.06	0.06	0.11	0.74	
0.13	0	0.11	0.06	0.03	0.05	0.62	
0.13	0.03	0.02	0.02	0	0	0.8	
0.12	0.06	0.04	0.05	0.02	0.02	0.69	
0.09	0.03	0.13	0.08	0.02	0.01	0.64	
0.01	0.17	0	0	0.05	0.05	0.72	
0	0.21	0.02	0.04	0.08	0.05	0.6	
0.19	0.03	0.07	0.07	0	0	0.64	
0.2	0.02	0	0	0.04	0.09	0.65	
0.1	0.09	0.05	0.05	0	0	0.71	
0.11	0.07	0.02	0	0.03	0.02	0.75	
0.25	0.02	0.03	0.02	0	0	0.68	
0.05	0.02	0.06	0.08	0.08	0.06	0.65	
0	0.24	0.03	0.06	0.01	0.01	0.65	
0	0.08	0.07	0.05	0.04	0.05	0.71	
0.04	0.08	0.13	0.1	0	0	0.65	
0.21	0.15	0.03	0.03	0.06	0.02	0.5	
0	0.12	0.03	0.06	0.02	0.02	0.75	
0.14	0.16	0.11	0.02	0	0	0.57	
0.07	0.05	0.07	0.03	0.06	0.06	0.66	
0.31	0	0	0.03	0.08	0.03	0.55	
0.01	0.05	0.05	0.11	0	0	0.78	
0.1	0.13	0.05	0.11	0	0	0.61	
0.12	0.05	0.05	0.06	0.03	0.06	0.63	
0.09	0.01	0.03	0.07	0.02	0.02	0.76	
0.07	0.04	0.09	0.09	0	0	0.71	
0.02	0.08	0	0	0.11	0.14	0.65	
0.08	0	0.04	0.08	0.01	0.04	0.75	
0.15	0	0.02	0.05	0.08	0.02	0.68	
0.16	0.14	0.11	0.03	0	0	0.56	
0.12	0	0.05	0.09	0.03	0.03	0.68	
0.09	0.03	0.07	0.09	0.03	0.09	0.6	
0.14	0	0.09	0.02	0.04	0.01	0.7	
0.08	0.11	0.09	0.08	0	0	0.64	
0.21	0.1	0.05	0.05	0.02	0.05	0.52	
0.16	0.08	0	0	0.1	0.05	0.61	
0.08	0.07	0.03	0.05	0.01	0.02	0.74	
0.05	0.14	0.1	0.05	0.05	0	0.61	
0.04	0.17	0.03	0.02	0.02	0.01	0.71	
0.17	0	0	0	0.05	0.03	0.75	
0.06	0	0.03	0.07	0.06	0.12	0.66	
0.05	0.14	0.06	0.09	0.02	0.03	0.61	
0.12	0	0.06	0.04	0.01	0.04	0.73	
0.06	0.02	0.05	0.03	0.05	0.06	0.73	
