0.29	0.1	0.04	0.05	0	0.08	0.44	
0.13	0.03	0.06	0.3	0	0	0.48	
0	0	0.16	0	0	0.02	0.82	
0.03	0.08	0.06	0.04	0	0.03	0.76	
0.12	0.12	0.02	0.11	0	0	0.63	
0.12	0	0	0.06	0	0.06	0.76	
0.23	0.15	0	0.03	0	0.05	0.54	
0	0.04	0.12	0.12	0.03	0	0.69	
0	0.1	0.05	0	0.03	0	0.82	
0.08	0.04	0.03	0.02	0	0.06	0.77	
0.09	0.09	0.03	0	0	0	0.79	
0.06	0.21	0.06	0	0	0	0.67	
0.2	0.1	0	0.02	0	0.06	0.62	
0.17	0	0.02	0.03	0.06	0	0.72	
0.03	0.18	0.09	0.06	0	0	0.64	
0.05	0.13	0.06	0	0	0.03	0.73	
0	0	0	0.06	0.05	0	0.89	
0.2	0.13	0.04	0	0	0.12	0.51	
0	0.13	0.12	0	0	0.04	0.71	
0.04	0	0.03	0.1	0	0	0.83	
0.07	0.08	0.03	0.09	0	0	0.73	
0	0.09	0	0.03	0.02	0.03	0.83	
0.02	0.03	0.14	0	0	0	0.81	
0.12	0	0.05	0.02	0	0.07	0.74	
0.09	0.03	0.09	0.03	0.03	0.03	0.7	
0	0.02	0.16	0.12	0.02	0	0.68	
0	0.09	0.06	0	0	0	0.85	
0.11	0.09	0.03	0	0	0.04	0.73	
0.06	0.05	0.15	0.02	0	0	0.72	
0.09	0.06	0.09	0	0	0	0.76	
0	0	0.15	0.03	0	0.08	0.74	
0.03	0.03	0.21	0.03	0.06	0	0.64	
0	0.14	0	0	0.1	0.06	0.7	
0	0.03	0.04	0	0	0.03	0.9	
0	0	0.09	0.03	0	0	0.88	
0.07	0	0.03	0.15	0.02	0.04	0.69	
0	0.08	0.12	0	0	0.05	0.75	
0.04	0	0.05	0	0.15	0.07	0.69	
0.12	0	0.06	0.1	0.15	0	0.57	
0.03	0.09	0	0	0.18	0.05	0.65	
0.06	0.12	0	0.06	0.16	0.03	0.57	
0.08	0.08	0	0.04	0.11	0	0.69	
0.22	0.06	0	0	0.06	0	0.66	
0.25	0.04	0.12	0.18	0.03	0.06	0.32	
0.04	0	0	0.12	0.08	0.06	0.7	
0.16	0.03	0	0.02	0.09	0	0.7	
0.15	0.09	0	0.02	0	0	0.74	
0.27	0.14	0	0.06	0.07	0	0.46	
0.21	0.08	0.03	0.08	0.04	0	0.56	
0.2	0	0.13	0.24	0	0.03	0.4	
0.21	0.11	0	0.03	0.03	0.02	0.6	
0.06	0.23	0	0.03	0.07	0.12	0.49	
0.17	0.07	0	0.12	0.03	0.13	0.48	
0.11	0	0.03	0.19	0	0.06	0.61	
0.17	0.09	0.02	0.03	0.08	0.17	0.44	
0.26	0.06	0.04	0	0.04	0.09	0.51	
0.25	0.09	0.09	0.08	0.1	0	0.39	
0.32	0.09	0	0.02	0	0.11	0.46	
0.06	0.02	0	0.03	0.08	0	0.81	
0.06	0.06	0	0	0.03	0.02	0.83	
